"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/02/01","8,456,494","452,991,822","53.40","53.70","53.30","53.70","+0.40","2,637",
"2016/02/02","4,887,069","264,459,945","53.70","54.40","53.30","54.40","+0.70","2,924",
"2016/02/03","5,186,069","274,093,540","53.00","53.70","52.30","52.60","-1.80","2,775",
"2016/02/15","5,671,731","302,421,948","52.30","54.00","51.70","53.90","+1.30","3,720",
"2016/02/16","4,971,390","266,725,511","53.00","54.00","52.90","54.00","+0.10","2,879",
"2016/02/17","3,952,921","213,951,881","54.10","54.50","53.50","54.50","+0.50","2,228",
"2016/02/18","3,887,556","214,254,080","55.00","55.40","54.60","55.30","+0.80","1,999",
"2016/02/19","3,716,826","205,946,337","55.30","55.80","54.70","55.80","+0.50","2,269",
"2016/02/22","3,179,725","178,358,110","56.20","56.50","55.50","56.30","+0.50","1,763",
"2016/02/23","3,943,579","218,418,931","56.50","56.50","54.80","55.10","-1.20","2,348",
"2016/02/24","2,927,765","161,461,279","55.10","55.70","54.80","55.60","+0.50","1,591",
"2016/02/25","3,283,579","181,889,956","55.70","55.70","54.80","55.50","-0.10","2,028",
"2016/02/26","5,172,408","289,542,801","55.90","56.20","55.50","56.20","+0.70","2,205",
