"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/04/01","3,358,859","1,148,637,419","342.00","344.00","340.50","341.00","-1.00","1,950",
"2013/04/02","8,457,567","2,938,084,816","342.50","351.00","341.50","348.00","+7.00","5,405",
"2013/04/03","13,460,599","4,763,514,546","350.00","358.50","349.00","356.00","+8.00","7,837",
"2013/04/08","11,193,508","3,915,962,284","351.00","352.00","346.00","350.00","-6.00","6,334",
"2013/04/09","7,963,908","2,796,327,392","351.00","353.50","349.00","349.50","-0.50","4,477",
"2013/04/10","7,627,614","2,678,914,628","353.00","353.50","349.00","352.50","+3.00","4,547",
"2013/04/11","5,157,799","1,813,576,949","354.00","354.50","349.50","351.00","-1.50","3,454",
"2013/04/12","4,339,706","1,507,594,901","351.00","351.00","345.50","345.50","-5.50","2,984",
"2013/04/15","6,110,010","2,089,086,880","345.00","349.00","337.00","337.50","-8.00","3,781",
"2013/04/16","4,908,841","1,661,244,843","336.00","342.00","335.50","340.50","+3.00","2,478",
"2013/04/17","4,701,807","1,611,559,579","341.00","348.00","338.50","347.00","+6.50","2,968",
"2013/04/18","3,740,845","1,296,629,770","346.00","350.00","343.50","346.00","-1.00","1,938",
"2013/04/19","16,260,277","5,759,919,672","349.00","358.00","349.00","358.00","+12.00","9,358",
"2013/04/22","14,606,930","5,313,333,643","361.00","367.00","361.00","363.00","+5.00","8,987",
"2013/04/23","7,105,382","2,570,775,812","365.00","365.00","358.00","365.00","+2.00","4,080",
"2013/04/24","6,698,628","2,447,566,092","368.00","368.00","363.00","365.00"," 0.00","3,965",
"2013/04/25","4,839,160","1,753,917,760","364.00","364.00","360.50","362.00","-3.00","3,062",
"2013/04/26","6,550,074","2,343,642,207","361.00","362.00","355.00","355.00","-7.00","4,731",
"2013/04/29","4,393,230","1,580,743,800","357.00","361.50","355.50","361.50","+6.50","3,278",
"2013/04/30","5,468,774","1,984,294,726","363.00","365.50","360.00","360.00","-1.50","3,714",
