"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/02/01","3,909,665","1,997,448,415","525.00","525.00","505.00","505.00","-15.00","2,995",
" 2010/02/02","7,226,433","3,639,020,596","515.00","515.00","495.00","498.00","-7.00","4,874",
" 2010/02/03","5,527,633","2,801,023,830","506.00","511.00","500.00","509.00","+11.00","3,526",
" 2010/02/04","3,398,154","1,740,105,764","510.00","515.00","507.00","515.00","+6.00","2,326",
" 2010/02/05","6,429,002","3,252,746,028","505.00","511.00","500.00","511.00","-4.00","4,138",
" 2010/02/06","2,398,733","1,230,756,029","515.00","517.00","508.00","512.00","+1.00","1,914",
" 2010/02/08","2,820,444","1,433,988,552","513.00","513.00","505.00","506.00","-6.00","2,229",
" 2010/02/09","4,844,675","2,492,698,955","506.00","522.00","506.00","512.00","+6.00","3,257",
" 2010/02/10","3,293,560","1,711,851,080","525.00","525.00","515.00","518.00","+6.00","2,422",
" 2010/02/22","5,982,838","3,182,219,302","530.00","535.00","528.00","529.00","+11.00","3,805",
" 2010/02/23","4,024,640","2,124,520,760","531.00","534.00","523.00","534.00","+5.00","2,387",
" 2010/02/24","3,292,790","1,739,015,700","530.00","531.00","525.00","528.00","-6.00","2,225",
" 2010/02/25","9,321,021","4,770,037,668","523.00","523.00","504.00","507.00","-21.00","5,417",
" 2010/02/26","10,932,466","5,470,865,762","507.00","507.00","496.00","505.00","-2.00","5,331",
