"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/02/05","12,222,784","4,870,550,304","390.00","405.00","389.50","401.00","+0.50","7,441",
"2014/02/06","7,345,000","2,986,802,435","409.00","410.00","403.50","407.50","+6.50","4,775",
"2014/02/07","6,018,758","2,461,627,863","412.50","412.50","405.00","409.50","+2.00","3,961",
"2014/02/10","3,027,638","1,244,118,580","414.00","414.50","407.50","410.00","+0.50","2,311",
"2014/02/11","5,594,363","2,323,454,097","410.00","420.00","408.00","419.00","+9.00","3,927",
"2014/02/12","13,301,526","5,741,402,332","425.00","436.50","425.00","434.00","+15.00","8,700",
"2014/02/13","5,271,322","2,265,053,178","434.00","434.00","428.00","429.00","-5.00","3,105",
"2014/02/14","5,381,065","2,328,796,450","434.00","437.50","428.50","431.50","+2.50","3,750",
"2014/02/17","3,518,644","1,514,591,276","434.50","434.50","428.50","429.00","-2.50","2,274",
"2014/02/18","2,707,491","1,169,683,612","434.00","434.00","429.50","433.50","+4.50","2,105",
"2014/02/19","2,713,820","1,176,887,080","435.00","435.00","431.00","435.00","+1.50","2,171",
"2014/02/20","3,934,465","1,711,906,052","435.00","437.00","432.50","435.00"," 0.00","2,670",
"2014/02/21","4,000,073","1,742,874,555","437.00","437.00","433.50","436.00","+1.00","2,845",
"2014/02/24","2,895,348","1,262,524,032","436.00","437.50","435.00","436.00"," 0.00","2,308",
"2014/02/25","9,786,532","4,346,568,438","438.00","447.00","438.00","445.50","+9.50","6,655",
"2014/02/26","8,402,834","3,756,922,296","445.00","449.00","444.00","445.50"," 0.00","4,772",
"2014/02/27","10,050,540","4,514,369,760","448.00","455.00","443.00","445.00","-0.50","5,744",
