"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/04/01","5,721,567","2,624,584,954","449.00","463.50","448.50","463.50","+14.00","4,372",
"2014/04/02","6,530,461","3,057,725,326","466.00","473.00","464.50","467.00","+3.50","4,769",
"2014/04/03","5,644,738","2,616,520,504","470.00","472.00","456.50","458.00","-9.00","3,656",
"2014/04/07","9,122,025","4,165,575,145","454.00","462.50","452.00","461.00","+3.00","4,743",
"2014/04/08","12,329,783","5,696,029,779","465.00","467.00","456.00","460.00","-1.00","5,044",
"2014/04/09","5,284,033","2,441,452,201","461.00","464.00","460.00","461.50","+1.50","3,233",
"2014/04/10","5,355,799","2,493,037,192","463.50","469.50","462.50","469.50","+8.00","3,404",
"2014/04/11","3,868,494","1,794,719,210","465.00","465.50","463.00","465.00","-4.50","2,405",
"2014/04/14","5,035,921","2,327,081,038","463.00","465.00","457.00","460.00","-5.00","3,182",
"2014/04/15","4,722,975","2,163,765,310","460.00","462.00","453.00","456.50","-3.50","3,132",
"2014/04/16","4,370,312","1,985,440,086","458.50","459.50","452.00","452.00","-4.50","3,312",
"2014/04/17","6,852,577","3,164,948,958","457.00","468.00","455.00","461.50","+9.50","4,256",
"2014/04/18","2,398,620","1,104,663,460","466.00","466.00","457.00","457.00","-4.50","1,580",
"2014/04/21","3,869,593","1,801,948,024","459.00","472.00","458.00","469.00","+12.00","2,869",
"2014/04/22","5,560,648","2,629,211,207","471.00","475.00","470.00","470.00","+1.00","3,404",
"2014/04/23","4,831,472","2,285,105,746","474.00","476.00","468.00","472.50","+2.50","3,229",
"2014/04/24","5,504,090","2,609,556,750","473.00","477.00","466.00","477.00","+4.50","3,500",
"2014/04/25","11,599,208","5,548,001,552","480.00","487.50","468.00","469.00","-8.00","7,673",
"2014/04/28","11,070,454","5,327,000,415","469.00","490.00","468.00","485.50","+16.50","7,312",
"2014/04/29","7,526,958","3,654,883,214","488.00","490.50","481.00","483.50","-2.00","5,057",
"2014/04/30","7,546,786","3,603,679,278","487.00","487.00","472.00","472.00","-11.50","5,024",
