"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/07/01","5,091,998","1,601,888,370","315.00","316.50","313.00","313.50","+1.50","3,738",
"2011/07/04","6,839,407","2,129,697,705","315.00","316.00","307.00","314.00","+0.50","4,559",
"2011/07/05","4,457,260","1,384,584,905","311.00","313.50","309.00","309.00","-5.00","2,926",
"2011/07/06","6,476,011","2,002,974,881","309.00","311.50","308.50","309.00"," 0.00","3,723",
"2011/07/07","13,462,506","4,119,568,836","310.00","310.50","304.50","304.50","-4.50","7,650",
"2011/07/08","15,336,311","4,460,531,303","291.00","294.50","287.50","288.50","X0.00","9,627",
"2011/07/11","10,117,773","2,816,471,461","288.50","288.50","275.00","275.00","-13.50","7,668",
"2011/07/12","17,073,447","4,559,155,432","267.00","268.50","261.00","262.00","-13.00","9,650",
"2011/07/13","24,438,544","6,187,027,000","263.00","266.00","244.00","247.00","-15.00","16,058",
"2011/07/14","16,599,792","4,262,010,296","258.00","259.00","253.50","258.00","+11.00","10,126",
"2011/07/15","12,022,592","3,168,820,472","261.50","268.50","256.00","263.00","+5.00","8,126",
"2011/07/18","9,378,718","2,398,929,036","261.00","261.00","251.00","251.00","-12.00","7,182",
"2011/07/19","8,439,444","2,174,049,940","253.00","260.50","253.00","259.50","+8.50","6,002",
"2011/07/20","16,497,920","4,457,755,580","265.50","274.50","263.50","272.00","+12.50","10,407",
"2011/07/21","6,363,278","1,722,039,616","272.00","273.00","268.50","271.00","-1.00","4,560",
"2011/07/22","16,361,957","4,584,155,046","281.00","285.00","275.00","277.00","+6.00","9,531",
"2011/07/25","8,167,174","2,228,736,390","277.00","277.50","270.00","270.50","-6.50","5,267",
"2011/07/26","11,258,813","3,135,545,453","275.00","281.00","273.50","281.00","+10.50","7,322",
"2011/07/27","10,529,245","2,938,310,951","281.50","284.00","276.00","277.00","-4.00","7,309",
"2011/07/28","15,858,393","4,260,362,080","268.00","272.50","266.00","266.00","-11.00","11,087",
"2011/07/29","12,349,116","3,214,614,176","263.00","266.50","255.00","258.50","-7.50","8,953",
