"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/11/01","6,804,586","2,769,630,410","405.00","412.50","403.50","404.50","+2.50","4,866",
"2013/11/04","21,791,864","9,278,604,884","414.00","432.50","413.50","432.50","+28.00","13,023",
"2013/11/05","15,019,458","6,587,750,146","437.00","448.50","430.00","430.00","-2.50","9,084",
"2013/11/06","6,352,124","2,741,719,444","433.00","437.00","425.50","432.00","+2.00","4,363",
"2013/11/07","3,920,076","1,694,695,104","436.50","437.00","428.50","429.50","-2.50","2,980",
"2013/11/08","3,807,539","1,636,686,192","429.50","435.00","427.00","428.00","-1.50","2,724",
"2013/11/11","4,090,876","1,752,040,676","426.00","434.00","426.00","426.00","-2.00","2,774",
"2013/11/12","6,656,154","2,789,277,410","426.00","428.00","410.00","415.00","-11.00","4,933",
"2013/11/13","7,268,376","3,038,924,288","416.00","422.00","412.50","412.50","-2.50","4,358",
"2013/11/14","7,220,058","2,985,311,786","410.00","418.00","410.00","410.50","-2.00","4,715",
"2013/11/15","6,145,335","2,538,352,997","412.00","417.00","410.50","410.50"," 0.00","4,064",
"2013/11/18","6,527,298","2,696,535,372","410.00","414.50","410.00","414.00","+3.50","3,047",
"2013/11/19","9,589,826","4,079,633,867","418.00","432.00","416.00","431.50","+17.50","5,846",
"2013/11/20","9,779,940","4,136,216,670","432.00","432.00","418.50","419.00","-12.50","5,792",
"2013/11/21","7,589,272","3,162,856,652","424.00","424.00","412.50","415.00","-4.00","4,797",
"2013/11/22","5,919,089","2,500,585,236","416.50","425.50","416.50","424.00","+9.00","4,229",
"2013/11/25","5,767,045","2,477,703,760","430.00","432.00","426.50","428.00","+4.00","4,061",
"2013/11/26","5,999,091","2,588,300,221","429.50","434.00","424.00","431.50","+3.50","3,729",
"2013/11/27","3,053,200","1,318,073,355","435.00","435.00","428.50","428.50","-3.00","2,170",
"2013/11/28","5,065,539","2,195,323,034","425.50","436.50","425.50","435.00","+6.50","3,589",
"2013/11/29","5,937,964","2,586,440,340","438.00","438.00","433.50","436.00","+1.00","3,477",
