"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/01/05","2,482,122","1,148,998,364","460.00","467.00","460.00","462.00"," 0.00","1,843",
"2015/01/06","5,925,384","2,722,412,051","460.00","462.00","458.00","458.00","-4.00","3,450",
"2015/01/07","13,142,501","6,288,634,235","468.00","487.00","466.50","486.50","+28.50","9,067",
"2015/01/08","8,682,746","4,241,592,290","492.50","494.50","484.50","485.00","-1.50","5,583",
"2015/01/09","7,745,506","3,804,656,406","492.00","495.00","488.00","488.00","+3.00","4,743",
"2015/01/12","4,586,084","2,248,742,992","490.00","494.50","486.50","488.00"," 0.00","2,998",
"2015/01/13","4,420,741","2,141,794,473","485.00","488.00","481.00","483.00","-5.00","3,217",
"2015/01/14","7,120,478","3,473,021,724","488.50","492.00","484.50","488.00","+5.00","4,057",
"2015/01/15","4,228,258","2,053,120,994","488.00","490.00","483.50","486.00","-2.00","2,319",
"2015/01/16","5,550,863","2,652,005,308","483.50","485.50","474.50","475.50","-10.50","3,944",
"2015/01/19","5,055,826","2,456,801,062","482.50","489.00","479.50","487.00","+11.50","3,520",
"2015/01/20","3,824,481","1,867,577,453","488.00","490.00","484.00","490.00","+3.00","2,539",
"2015/01/21","5,342,258","2,635,739,694","493.00","495.00","492.50","493.50","+3.50","3,102",
"2015/01/22","5,462,463","2,705,009,486","496.00","498.00","491.50","495.50","+2.00","3,400",
"2015/01/23","5,250,084","2,596,188,496","498.50","500.00","491.50","494.50","-1.00","3,028",
"2015/01/26","6,909,377","3,461,931,877","494.00","505.00","494.00","504.00","+9.50","4,797",
"2015/01/27","5,026,980","2,517,602,500","504.00","504.00","498.50","502.00","-2.00","2,891",
"2015/01/28","2,763,604","1,387,231,000","502.00","504.00","498.50","502.00"," 0.00","1,771",
"2015/01/29","3,143,985","1,559,370,553","497.00","499.50","493.00","497.50","-4.50","2,209",
"2015/01/30","7,517,372","3,670,327,370","497.50","498.00","483.00","483.00","-14.50","4,398",
