"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/11/03","5,493,488","2,410,354,234","436.00","442.00","435.50","437.50","+4.50","3,501",
"2014/11/04","3,911,611","1,703,419,674","439.50","439.50","431.00","434.00","-3.50","3,034",
"2014/11/05","3,768,257","1,615,502,357","432.00","434.00","426.50","426.50","-7.50","2,927",
"2014/11/06","6,340,420","2,649,576,680","428.00","428.00","412.00","413.00","-13.50","4,498",
"2014/11/07","9,668,585","4,115,633,595","414.00","433.00","414.00","427.00","+14.00","6,348",
"2014/11/10","12,316,339","5,492,076,929","434.50","452.50","432.50","452.00","+25.00","8,426",
"2014/11/11","8,055,076","3,632,683,832","455.00","456.00","445.50","445.50","-6.50","4,288",
"2014/11/12","5,266,191","2,362,796,818","455.00","455.00","445.00","448.00","+2.50","3,172",
"2014/11/13","5,130,704","2,315,885,646","455.00","455.00","448.50","454.00","+6.00","2,806",
"2014/11/14","4,952,175","2,255,019,700","459.00","459.00","453.00","455.50","+1.50","3,259",
"2014/11/17","4,414,871","1,987,330,208","458.00","458.00","446.00","448.00","-7.50","3,233",
"2014/11/18","5,287,065","2,331,188,035","450.00","450.00","436.00","437.50","-10.50","4,113",
"2014/11/19","8,544,476","3,761,880,420","437.00","444.00","436.50","440.00","+2.50","3,894",
"2014/11/20","5,925,685","2,612,590,990","439.00","445.50","439.00","440.00"," 0.00","2,908",
"2014/11/21","4,314,022","1,919,357,246","446.00","447.50","439.50","445.00","+5.00","2,706",
"2014/11/24","2,393,851","1,079,213,950","454.00","454.00","448.00","450.00","+5.00","1,830",
"2014/11/25","4,691,696","2,109,857,700","450.00","453.00","445.00","450.00"," 0.00","2,408",
"2014/11/26","4,384,748","1,996,242,336","454.00","458.00","451.50","457.00","+7.00","3,138",
"2014/11/27","9,151,338","4,278,824,670","460.00","472.50","460.00","465.00","+8.00","5,726",
"2014/11/28","5,281,552","2,468,000,680","471.00","472.00","464.00","465.00"," 0.00","3,117",
