"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/07/02","317,510","26,126,817","83.10","83.10","81.60","82.20","-0.30","236",
"2012/07/03","519,338","42,887,314","82.20","83.00","82.20","82.70","+0.50","404",
"2012/07/04","1,455,550","121,544,970","83.50","83.80","83.00","83.60","+0.90","773",
"2012/07/05","745,579","58,203,562","78.10","78.40","77.80","77.80","X0.00","547",
"2012/07/06","390,034","30,347,968","78.50","78.50","77.10","78.00","+0.20","274",
"2012/07/09","417,049","32,883,754","79.60","79.60","77.30","79.20","+1.20","266",
"2012/07/10","404,580","31,648,866","79.60","79.60","77.30","77.80","-1.40","279",
"2012/07/11","169,580","13,207,304","78.50","78.50","77.50","77.50","-0.30","135",
"2012/07/12","516,864","39,584,854","78.80","78.80","75.80","76.00","-1.50","381",
"2012/07/13","467,858","35,676,352","77.10","77.10","75.90","76.10","+0.10","264",
"2012/07/16","532,300","41,219,549","77.70","77.70","77.00","77.70","+1.60","333",
"2012/07/17","1,961,713","155,173,382","78.90","79.90","78.30","79.90","+2.20","1,022",
"2012/07/18","905,376","71,330,341","80.50","80.50","78.00","79.00","-0.90","508",
"2012/07/19","500,199","39,963,699","79.90","80.30","79.30","79.90","+0.90","378",
"2012/07/20","653,815","52,831,607","81.00","81.20","80.30","81.00","+1.10","465",
"2012/07/23","348,943","27,567,023","81.00","81.00","78.50","79.00","-2.00","285",
"2012/07/24","516,955","40,580,045","78.00","79.50","78.00","79.50","+0.50","403",
"2012/07/25","310,897","24,375,369","79.00","79.30","77.40","77.50","-2.00","266",
"2012/07/26","246,608","19,254,720","79.00","79.00","77.80","78.00","+0.50","216",
"2012/07/27","932,292","74,727,140","79.80","80.70","79.50","80.70","+2.70","617",
"2012/07/30","273,886","22,115,266","81.20","81.20","80.10","81.00","+0.30","231",
"2012/07/31","766,224","62,313,144","81.00","82.00","80.70","81.00"," 0.00","558",
