"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/12/02","407,220","35,872,840","88.20","88.80","87.50","88.00","-0.10","333",
"2013/12/03","248,985","21,836,588","88.00","88.60","87.30","87.30","-0.70","179",
"2013/12/04","532,713","46,363,786","87.00","87.40","86.60","87.40","+0.10","476",
"2013/12/05","431,042","37,430,844","87.40","87.40","86.50","86.50","-0.90","337",
"2013/12/06","249,447","21,629,589","86.60","87.00","86.50","86.50"," 0.00","193",
"2013/12/09","386,171","33,992,575","87.80","88.50","87.00","88.10","+1.60","302",
"2013/12/10","207,140","18,153,761","88.10","88.20","87.30","87.50","-0.60","181",
"2013/12/11","649,557","56,329,579","87.30","87.70","86.40","86.50","-1.00","466",
"2013/12/12","376,376","32,336,494","86.50","86.50","85.60","85.60","-0.90","311",
"2013/12/13","772,489","65,708,909","85.60","86.00","84.70","84.90","-0.70","625",
"2013/12/16","474,436","39,834,008","84.80","84.80","83.60","83.90","-1.00","389",
"2013/12/17","531,905","44,523,320","84.00","84.60","83.30","83.30","-0.60","433",
"2013/12/18","530,530","44,021,112","83.30","83.80","82.70","83.00","-0.30","460",
"2013/12/19","848,009","69,945,147","83.20","83.30","82.00","82.20","-0.80","700",
"2013/12/20","668,263","55,292,292","82.20","83.20","82.00","83.00","+0.80","456",
"2013/12/23","453,306","37,991,250","84.50","84.50","83.40","83.50","+0.50","347",
"2013/12/24","353,299","29,531,254","84.40","84.40","83.40","83.50"," 0.00","232",
"2013/12/25","272,692","22,849,733","84.20","84.20","83.60","84.00","+0.50","195",
"2013/12/26","315,302","26,354,968","84.00","84.30","83.40","83.50","-0.50","213",
"2013/12/27","666,198","55,677,232","84.00","84.00","83.00","83.60","+0.10","384",
"2013/12/30","704,056","59,173,344","84.20","84.60","83.50","84.60","+1.00","497",
"2013/12/31","1,384,329","118,382,660","85.10","86.80","84.50","85.70","+1.10","772",
