"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/09/02","452,008","39,843,400","88.30","88.70","87.60","88.00","-0.30","370",
"2013/09/03","499,590","43,883,030","88.10","88.50","87.10","87.90","-0.10","383",
"2013/09/04","235,726","20,661,088","87.00","88.10","87.00","88.00","+0.10","188",
"2013/09/05","1,191,470","109,258,819","90.00","94.00","90.00","91.30","+3.30","833",
"2013/09/06","527,714","47,967,071","92.60","92.80","90.00","90.20","-1.10","433",
"2013/09/09","410,846","37,011,715","90.20","91.00","89.50","90.00","-0.20","333",
"2013/09/10","578,513","52,532,125","91.00","91.30","90.10","91.00","+1.00","453",
"2013/09/11","503,697","45,846,827","91.50","91.60","90.10","91.50","+0.50","399",
"2013/09/12","517,121","47,284,019","91.50","91.80","90.80","91.50"," 0.00","394",
"2013/09/13","251,050","22,959,459","91.50","91.80","91.00","91.40","-0.10","203",
"2013/09/14","114,263","10,436,151","91.80","91.80","90.90","91.00","-0.40","82",
"2013/09/16","415,736","38,103,395","91.20","92.00","91.20","91.80","+0.80","283",
"2013/09/17","1,034,709","95,642,410","92.00","92.90","91.20","92.90","+1.10","527",
"2013/09/18","1,726,906","161,109,363","93.80","93.90","91.00","93.30","+0.40","988",
"2013/09/23","914,918","85,829,695","93.60","94.40","92.90","94.40","+1.10","588",
"2013/09/24","432,381","40,518,433","94.00","94.20","93.10","93.50","-0.90","321",
"2013/09/25","825,443","76,983,699","92.50","93.90","92.50","93.00","-0.50","499",
"2013/09/26","423,363","39,368,959","92.40","93.50","92.30","93.50","+0.50","295",
"2013/09/27","470,947","43,863,462","92.50","93.60","92.50","93.60","+0.10","308",
"2013/09/30","527,521","48,949,653","93.00","93.10","92.40","93.10","-0.50","310",
