"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/09/01","430,859","43,422,828","101.00","101.50","100.00","101.00","+0.50","339",
"2014/09/02","170,629","17,252,029","101.50","101.50","100.50","101.50","+0.50","153",
"2014/09/03","255,640","25,911,140","102.00","102.00","100.50","102.00","+0.50","189",
"2014/09/04","193,049","19,613,949","101.00","102.00","100.50","102.00"," 0.00","167",
"2014/09/05","145,069","14,746,038","102.00","102.00","101.00","102.00"," 0.00","104",
"2014/09/09","201,984","20,546,859","101.50","102.50","101.00","101.50","-0.50","114",
"2014/09/10","310,672","31,156,760","102.00","102.00","99.80","101.00","-0.50","248",
"2014/09/11","275,217","27,628,217","101.00","101.50","99.90","100.00","-1.00","240",
"2014/09/12","389,456","38,393,724","99.50","100.00","98.00","98.50","-1.50","340",
"2014/09/15","340,490","33,087,217","98.20","98.20","96.50","97.50","-1.00","293",
"2014/09/16","346,507","33,767,486","98.20","98.60","96.80","96.80","-0.70","268",
"2014/09/17","429,112","41,704,576","97.00","98.00","96.60","97.10","+0.30","323",
"2014/09/18","429,025","41,518,133","97.00","97.60","96.50","97.10"," 0.00","360",
"2014/09/19","685,344","66,348,973","97.00","97.00","96.60","97.00","-0.10","455",
"2014/09/22","849,802","80,248,390","96.70","96.70","93.80","94.00","-3.00","741",
"2014/09/23","473,154","44,734,165","94.00","95.00","94.00","94.50","+0.50","415",
"2014/09/24","908,924","87,321,193","95.30","97.90","95.30","97.30","+2.80","684",
"2014/09/25","639,738","61,984,686","98.30","98.50","95.40","97.10","-0.20","484",
"2014/09/26","639,381","61,860,269","96.10","98.00","95.00","97.80","+0.70","401",
"2014/09/29","600,790","58,690,445","98.80","98.80","96.20","97.80"," 0.00","505",
"2014/09/30","1,024,882","101,421,282","98.20","101.50","97.00","101.00","+3.20","750",
