"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/03/01","841,522","65,933,516","79.40","79.50","77.80","78.00"," 0.00","593",
"2011/03/02","1,117,492","87,875,021","77.80","80.30","77.60","77.90","-0.10","712",
"2011/03/03","587,507","46,462,545","78.00","79.80","78.00","79.00","+1.10","420",
"2011/03/04","416,251","32,815,176","80.00","80.00","78.10","78.90","-0.10","328",
"2011/03/07","237,615","18,744,575","78.90","79.50","78.50","78.60","-0.30","156",
"2011/03/08","630,547","49,998,513","78.50","79.70","78.50","79.00","+0.40","375",
"2011/03/09","893,804","71,137,771","78.60","80.30","78.60","79.10","+0.10","503",
"2011/03/10","707,871","55,241,859","79.10","79.10","77.20","77.80","-1.30","407",
"2011/03/11","1,130,577","85,843,929","75.00","77.50","75.00","77.50","-0.30","799",
"2011/03/14","881,914","69,982,163","82.00","82.50","77.50","78.10","+0.60","634",
"2011/03/15","1,465,389","113,621,764","78.70","80.00","73.20","77.90","-0.20","847",
"2011/03/16","822,850","64,510,000","79.70","79.80","77.40","78.00","+0.10","524",
"2011/03/17","390,042","29,609,502","75.20","77.60","75.20","75.60","-2.40","315",
"2011/03/18","715,671","53,757,187","75.60","75.70","74.50","74.70","-0.90","525",
"2011/03/21","333,656","24,903,433","74.80","75.20","74.20","74.90","+0.20","258",
"2011/03/22","416,437","31,593,127","75.20","76.20","75.20","75.30","+0.40","315",
"2011/03/23","508,909","38,781,743","75.40","76.80","75.40","76.80","+1.50","323",
"2011/03/24","2,073,843","166,840,700","76.40","82.10","76.40","82.10","+5.30","1,321",
"2011/03/25","1,630,559","132,646,539","84.50","84.50","79.30","79.30","-2.80","1,069",
"2011/03/28","440,264","34,626,333","78.10","79.60","78.00","78.60","-0.70","306",
"2011/03/29","453,243","36,181,441","79.50","80.50","78.70","80.00","+1.40","375",
"2011/03/30","301,431","24,218,880","80.50","80.50","80.00","80.40","+0.40","213",
"2011/03/31","438,715","35,215,800","80.50","81.00","80.00","80.40"," 0.00","249",
