"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/11/01","169,577","14,761,287","87.00","87.40","86.90","87.00","-0.20","165",
"2016/11/02","430,679","37,327,437","87.00","87.10","86.10","86.90","-0.10","368",
"2016/11/03","468,749","40,361,711","86.40","86.50","85.80","85.80","-1.10","402",
"2016/11/04","325,157","27,763,302","85.20","85.70","85.00","85.50","-0.30","253",
"2016/11/07","327,290","28,044,254","85.30","86.20","85.30","85.60","+0.10","184",
"2016/11/08","209,332","18,048,984","85.60","86.80","85.60","86.80","+1.20","201",
"2016/11/09","749,555","64,251,730","87.00","87.30","85.00","85.10","-1.70","650",
"2016/11/10","370,700","31,886,400","86.00","86.40","85.80","86.00","+0.90","326",
"2016/11/11","856,140","71,303,632","85.00","85.20","82.90","82.90","-3.10","748",
"2016/11/14","595,718","48,777,534","83.00","83.10","81.10","81.10","-1.80","519",
"2016/11/15","378,383","30,971,065","82.50","82.50","81.30","81.70","+0.60","339",
"2016/11/16","677,350","55,108,979","82.40","82.40","80.60","81.40","-0.30","542",
"2016/11/17","761,310","60,846,233","81.40","81.40","79.10","79.50","-1.90","609",
"2016/11/18","568,512","45,926,239","79.50","81.40","79.50","81.00","+1.50","495",
"2016/11/21","655,439","53,707,148","81.00","82.70","80.90","82.30","+1.30","492",
"2016/11/22","503,004","41,501,424","82.40","82.80","82.10","82.50","+0.20","447",
"2016/11/23","877,673","74,257,402","83.60","85.60","83.60","84.60","+2.10","755",
"2016/11/24","389,123","33,045,355","84.60","85.80","84.50","84.50","-0.10","353",
"2016/11/25","201,567","16,900,022","85.00","85.00","83.60","83.70","-0.80","188",
"2016/11/28","224,726","18,925,946","84.50","84.50","84.00","84.00","+0.30","212",
"2016/11/29","371,054","31,076,427","84.80","84.80","83.50","83.60","-0.40","345",
"2016/11/30","1,290,686","111,798,540","84.60","87.40","84.30","87.40","+3.80","647",
