"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/07/01","269,148","30,288,224","114.00","114.00","112.00","113.00","-0.50","231",
"2015/07/02","1,341,902","151,121,474","112.00","115.00","109.00","113.50","+0.50","819",
"2015/07/03","513,790","56,960,984","112.00","113.00","110.00","110.50","-3.00","380",
"2015/07/06","286,578","31,144,924","110.00","110.50","108.00","108.00","-2.50","217",
"2015/07/07","800,538","84,739,452","107.50","108.50","104.50","105.00","-3.00","639",
"2015/07/08","872,794","88,294,794","102.50","104.00","99.50","102.00","-3.00","654",
"2015/07/09","700,506","69,613,747","100.50","100.50","99.00","99.00","-3.00","434",
"2015/07/13","851,246","83,820,202","99.50","99.60","97.70","98.00","-1.00","639",
"2015/07/14","662,289","65,622,092","98.90","100.50","98.00","98.20","+0.20","565",
"2015/07/15","1,069,816","108,992,848","99.20","105.00","98.70","103.50","+5.30","719",
"2015/07/16","288,769","29,361,669","102.00","103.00","101.00","101.00","-2.50","236",
"2015/07/17","613,220","61,003,300","101.00","102.00","99.00","99.50","-1.50","426",
"2015/07/20","211,212","20,859,593","100.00","101.00","97.50","98.10","-1.40","129",
"2015/07/21","406,010","39,664,375","98.30","98.50","97.30","97.30","-0.80","323",
"2015/07/22","1,425,850","139,758,072","96.60","99.70","95.90","99.70","+2.40","601",
"2015/07/23","451,197","44,103,701","99.00","99.00","96.50","97.50","-2.20","349",
"2015/07/24","168,441","16,403,441","97.50","98.00","97.00","97.50"," 0.00","154",
"2015/07/27","386,514","37,254,653","96.70","97.20","95.50","96.80","-0.70","329",
"2015/07/28","406,372","39,521,514","96.80","98.40","95.50","98.40","+1.60","362",
"2015/07/29","535,566","51,542,527","97.50","97.50","95.70","95.80","-2.60","424",
"2015/07/30","524,590","50,206,679","95.80","96.70","95.10","95.30","-0.50","408",
"2015/07/31","1,206,871","114,162,231","95.10","96.70","93.90","94.10","-1.20","626",
