"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/11/01","3,768,270","273,057,940","75.60","76.30","71.00","71.60","-4.50","2,409",
" 2010/11/02","1,905,198","133,348,291","71.60","71.60","69.10","71.00","-0.60","1,440",
" 2010/11/03","2,598,914","186,866,236","71.50","72.50","71.00","72.00","+1.00","1,621",
" 2010/11/04","1,378,205","99,455,914","72.10","73.00","72.10","72.10","+0.10","922",
" 2010/11/05","1,282,175","93,456,901","72.60","73.20","72.50","73.20","+1.10","815",
" 2010/11/08","478,003","34,502,012","72.20","73.20","72.10","72.20","-1.00","325",
" 2010/11/09","470,940","34,047,568","72.10","72.60","72.00","72.50","+0.30","316",
" 2010/11/10","925,603","66,653,594","72.50","72.80","70.70","72.80","+0.30","731",
" 2010/11/11","357,387","25,970,277","72.10","73.40","72.10","72.70","-0.10","325",
" 2010/11/12","437,250","31,516,123","72.20","72.30","71.80","72.10","-0.60","349",
" 2010/11/15","325,894","23,547,757","72.10","72.70","71.60","72.10"," 0.00","260",
" 2010/11/16","270,582","19,521,718","72.10","72.50","72.00","72.10"," 0.00","215",
" 2010/11/17","615,383","43,904,428","71.50","72.00","71.00","71.00","-1.10","495",
" 2010/11/18","254,922","18,219,999","71.50","71.60","71.10","71.50","+0.50","206",
" 2010/11/19","366,615","26,250,308","71.90","72.20","71.00","71.20","-0.30","257",
" 2010/11/22","196,390","14,067,287","71.60","72.00","71.20","71.80","+0.60","162",
" 2010/11/23","307,027","22,153,034","72.00","72.80","71.60","71.60","-0.20","259",
" 2010/11/24","1,575,439","114,886,080","71.60","74.00","71.60","71.90","+0.30","1,027",
" 2010/11/25","641,894","46,213,368","72.10","72.70","71.70","71.90"," 0.00","441",
" 2010/11/26","444,567","32,030,529","72.50","72.50","71.90","71.90"," 0.00","337",
" 2010/11/29","478,414","34,141,872","71.90","72.10","71.10","71.20","-0.70","394",
" 2010/11/30","576,978","41,059,938","71.00","71.70","71.00","71.00","-0.20","424",
