"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/12/03","703,450","55,765,439","79.00","79.70","78.50","79.60","+1.10","478",
"2012/12/04","304,600","24,248,955","79.60","79.90","79.00","79.80","+0.20","260",
"2012/12/05","323,248","25,810,340","79.80","80.10","79.10","80.00","+0.20","220",
"2012/12/06","460,857","37,002,360","80.10","80.50","80.10","80.40","+0.40","283",
"2012/12/07","379,450","30,603,787","80.40","80.90","80.10","80.50","+0.10","290",
"2012/12/10","574,055","45,997,970","80.10","81.10","78.50","80.00","-0.50","372",
"2012/12/11","517,438","41,184,344","79.30","80.00","78.80","80.00"," 0.00","407",
"2012/12/12","380,199","30,642,916","80.20","80.90","80.20","80.70","+0.70","346",
"2012/12/13","352,573","28,586,113","80.70","81.40","80.60","81.20","+0.50","228",
"2012/12/14","402,258","32,375,291","77.80","81.30","77.80","81.10","-0.10","351",
"2012/12/17","396,129","32,163,449","81.10","81.50","80.70","81.40","+0.30","318",
"2012/12/18","337,072","27,448,043","81.60","81.60","80.90","81.60","+0.20","248",
"2012/12/19","220,217","17,988,404","81.60","81.90","81.50","81.80","+0.20","186",
"2012/12/20","550,252","44,556,886","81.60","81.60","80.20","81.40","-0.40","447",
"2012/12/21","382,908","30,554,239","80.80","80.90","79.00","79.00","-2.40","275",
"2012/12/22","35,501","2,816,827","79.30","79.90","79.00","79.80","+0.80","33",
"2012/12/24","142,268","11,363,882","79.80","80.20","79.30","79.90","+0.10","122",
"2012/12/25","201,511","16,262,787","80.10","81.30","79.90","81.10","+1.20","167",
"2012/12/26","195,028","15,706,852","81.10","81.20","79.70","80.90","-0.20","154",
"2012/12/27","104,289","8,455,935","80.90","81.40","80.10","81.20","+0.30","91",
"2012/12/28","213,525","17,255,662","81.50","81.50","80.30","80.80","-0.40","180",
