"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/05/02","6,676,771","551,612,190","81.10","83.20","81.10","82.90","+1.30","3,341",
"2018/05/03","6,818,549","559,690,687","82.00","82.60","81.50","81.70","-1.20","3,212",
"2018/05/04","5,504,361","451,336,314","81.30","82.70","81.30","81.80","+0.10","2,874",
"2018/05/07","4,206,895","345,180,924","82.20","82.50","81.50","82.50","+0.70","2,075",
"2018/05/08","5,952,526","490,433,074","81.90","82.90","81.90","82.90","+0.40","2,971",
"2018/05/09","5,709,577","474,203,049","82.80","83.30","82.80","83.00","+0.10","3,006",
"2018/05/10","7,907,774","662,735,417","83.40","84.00","83.30","83.80","+0.80","3,393",
"2018/05/11","8,638,254","730,586,172","84.00","85.00","83.50","85.00","+1.20","4,128",
"2018/05/14","6,663,536","567,818,034","85.00","85.50","84.60","85.50","+0.50","3,244",
"2018/05/15","9,112,895","777,801,675","85.50","85.60","85.10","85.20","-0.30","5,159",
"2018/05/16","8,996,771","773,621,291","85.20","86.40","85.20","86.40","+1.20","4,040",
"2018/05/17","11,449,348","998,971,170","86.50","87.90","85.90","87.20","+0.80","5,414",
"2018/05/18","7,164,662","624,392,391","87.40","87.60","86.50","87.30","+0.10","3,708",
"2018/05/21","5,843,906","509,469,622","87.20","87.80","86.90","87.10","-0.20","2,908",
"2018/05/22","5,491,575","478,478,050","87.20","87.50","86.70","86.70","-0.40","2,672",
"2018/05/23","6,271,348","545,633,990","86.90","87.30","86.70","86.70"," 0.00","3,055",
"2018/05/24","4,928,777","428,625,299","87.00","87.50","86.60","87.40","+0.70","2,913",
"2018/05/25","6,850,415","593,154,490","87.20","87.20","85.80","86.00","-1.40","3,769",
"2018/05/28","8,939,951","771,434,053","85.90","87.10","85.70","86.30","+0.30","3,648",
"2018/05/29","7,522,366","646,960,379","86.50","86.70","85.80","86.00","-0.30","3,644",
"2018/05/30","11,397,535","970,597,564","85.70","85.70","84.90","85.10","-0.90","4,714",
"2018/05/31","33,756,436","2,839,699,588","85.30","85.60","83.70","83.70","-1.40","5,009",
