"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/01/05","7,010,530","448,543,220","64.80","64.80","63.50","63.90","-1.60","2,998",
"2015/01/06","9,794,106","610,339,372","63.00","63.00","61.60","61.80","-2.10","4,746",
"2015/01/07","8,406,952","517,109,540","61.50","61.90","61.10","61.10","-0.70","4,165",
"2015/01/08","9,592,252","607,753,178","62.00","64.20","61.50","63.20","+2.10","4,020",
"2015/01/09","8,168,217","523,766,188","64.10","64.50","63.50","64.20","+1.00","2,934",
"2015/01/12","8,007,712","513,001,210","63.50","64.60","63.50","63.80","-0.40","3,885",
"2015/01/13","10,176,629","661,963,711","64.00","65.40","64.00","65.00","+1.20","4,379",
"2015/01/14","9,472,953","610,444,461","65.50","65.50","64.00","64.40","-0.60","4,185",
"2015/01/15","6,029,623","386,151,372","64.30","64.30","63.60","64.30","-0.10","1,927",
"2015/01/16","9,301,248","586,073,869","64.50","64.50","62.50","62.90","-1.40","4,151",
"2015/01/19","5,621,746","360,046,458","63.60","64.60","63.50","63.80","+0.90","2,766",
"2015/01/20","7,725,367","497,960,357","64.10","64.90","63.60","64.90","+1.10","3,032",
"2015/01/21","6,746,975","438,831,648","65.00","65.40","64.60","65.40","+0.50","3,573",
"2015/01/22","8,875,927","581,852,315","65.50","66.30","65.20","65.60","+0.20","3,265",
"2015/01/23","5,114,095","336,384,695","66.20","66.20","65.50","65.90","+0.30","2,243",
"2015/01/26","2,725,870","178,691,470","65.20","65.80","65.10","65.80","-0.10","1,308",
"2015/01/27","5,774,720","377,590,723","65.80","65.90","65.10","65.60","-0.20","1,997",
"2015/01/28","5,268,507","344,788,781","64.90","65.80","64.90","65.60"," 0.00","1,764",
"2015/01/29","6,508,133","424,802,369","65.00","65.70","64.70","65.70","+0.10","2,511",
"2015/01/30","8,888,110","571,345,069","65.10","65.60","63.50","63.50","-2.20","4,540",
