"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/07/01","9,965,196","728,986,342","72.00","74.00","71.70","73.90","+2.00","3,834",
"2014/07/02","11,861,119","886,187,687","74.00","75.00","73.90","75.00","+1.10","5,790",
"2014/07/03","4,043,376","299,917,932","75.00","75.00","73.90","74.00","-1.00","1,929",
"2014/07/04","5,624,430","415,071,491","74.30","74.80","72.90","73.50","-0.50","2,700",
"2014/07/07","5,138,662","373,182,449","73.40","73.40","72.30","72.80","-0.70","2,057",
"2014/07/08","10,641,353","769,283,383","72.80","73.00","71.90","71.90","-0.90","4,293",
"2014/07/09","8,328,691","589,243,609","70.70","71.10","70.50","70.90","X0.00","2,758",
"2014/07/10","5,643,464","400,085,744","71.00","71.10","70.60","71.00","+0.10","2,356",
"2014/07/11","12,265,440","889,841,530","71.10","73.40","71.00","72.50","+1.50","5,240",
"2014/07/14","7,470,852","538,947,545","73.50","73.50","71.90","72.00","-0.50","2,724",
"2014/07/15","7,717,155","557,707,451","72.40","72.60","71.90","72.50","+0.50","2,856",
"2014/07/16","8,819,140","635,570,098","72.60","72.90","71.60","71.90","-0.60","3,645",
"2014/07/17","6,618,939","477,431,480","72.30","72.90","71.90","72.00","+0.10","3,082",
"2014/07/18","7,582,068","545,879,350","72.00","72.50","71.70","72.00"," 0.00","3,143",
"2014/07/21","4,309,995","309,990,578","72.50","72.80","71.50","72.00"," 0.00","2,478",
"2014/07/22","5,238,778","376,532,848","71.90","72.00","71.50","71.90","-0.10","2,255",
"2014/07/24","4,183,569","299,903,664","72.10","72.40","71.00","72.10","+0.20","1,831",
"2014/07/25","4,755,718","339,037,531","72.10","72.10","70.90","71.50","-0.60","1,696",
"2014/07/28","6,114,105","437,881,067","71.50","71.90","71.30","71.70","+0.20","2,350",
"2014/07/29","8,552,252","614,659,634","72.00","72.10","71.60","72.00","+0.30","3,962",
"2014/07/30","7,528,325","540,134,822","72.10","72.20","71.50","71.70","-0.30","2,801",
"2014/07/31","9,796,119","688,579,030","71.70","71.90","69.80","70.10","-1.60","3,031",
