"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/07/02","7,332,740","391,235,846","53.40","53.60","53.00","53.40"," 0.00","2,142",
"2012/07/03","7,275,349","397,622,943","53.10","55.60","53.10","55.50","+2.10","3,201",
"2012/07/04","4,583,511","254,974,647","55.90","55.90","55.00","55.80","+0.30","1,764",
"2012/07/05","7,953,048","435,255,219","54.80","55.50","54.50","55.50","-0.30","1,937",
"2012/07/06","10,431,208","583,197,738","56.00","56.40","55.20","56.40","+0.90","2,024",
"2012/07/09","5,664,663","317,716,166","56.00","56.30","55.60","56.10","-0.30","1,604",
"2012/07/10","10,990,916","604,472,178","56.10","56.10","54.60","54.60","-1.50","2,926",
"2012/07/11","10,835,368","571,402,883","52.70","53.40","52.00","53.00","X0.00","2,643",
"2012/07/12","8,499,581","442,024,816","52.70","52.70","51.30","51.50","-1.50","2,758",
"2012/07/13","5,504,160","285,329,902","51.50","52.40","51.50","51.50"," 0.00","2,372",
"2012/07/16","3,751,420","197,373,985","52.40","53.40","51.80","53.40","+1.90","1,897",
"2012/07/17","8,008,418","441,669,718","53.90","55.90","53.60","55.90","+2.50","3,463",
"2012/07/18","5,943,683","322,244,862","56.40","56.40","53.10","53.40","-2.50","3,199",
"2012/07/19","5,271,388","288,582,805","54.00","55.40","53.50","54.90","+1.50","2,702",
"2012/07/20","2,788,891","153,409,879","54.50","55.50","54.40","55.40","+0.50","1,748",
"2012/07/23","4,787,244","256,569,876","54.90","54.90","53.10","54.00","-1.40","2,223",
"2012/07/24","4,533,985","247,252,161","53.80","55.00","53.40","54.90","+0.90","1,725",
"2012/07/25","6,307,284","346,035,641","53.80","55.70","53.80","54.70","-0.20","2,856",
"2012/07/26","4,475,203","241,724,880","54.30","54.80","53.70","53.70","-1.00","2,135",
"2012/07/27","3,928,295","215,293,181","54.70","55.20","54.20","55.10","+1.40","2,176",
"2012/07/30","4,893,543","273,829,508","55.70","56.20","55.10","56.20","+1.10","2,539",
"2012/07/31","9,039,679","517,023,190","55.70","58.50","55.60","58.50","+2.30","3,082",
