"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/03/02","6,259,976","428,898,668","68.80","69.10","68.10","68.20"," 0.00","3,361",
"2015/03/03","8,281,729","568,224,522","68.80","69.20","67.90","68.50","+0.30","4,101",
"2015/03/04","2,991,021","203,440,195","68.20","68.40","67.80","68.00","-0.50","1,797",
"2015/03/05","4,154,532","281,034,896","68.20","68.30","67.00","67.60","-0.40","2,019",
"2015/03/06","8,855,016","609,549,466","67.80","69.10","67.60","69.10","+1.50","3,729",
"2015/03/09","4,588,475","313,464,900","68.50","68.60","68.00","68.10","-1.00","2,692",
"2015/03/10","5,552,381","375,657,104","68.10","68.20","67.30","67.70","-0.40","3,126",
"2015/03/11","5,634,190","378,202,022","67.00","67.40","67.00","67.10","-0.60","3,931",
"2015/03/12","5,102,720","346,098,291","67.10","68.40","67.10","67.80","+0.70","2,427",
"2015/03/13","5,646,910","381,069,515","67.90","68.10","67.10","67.10","-0.70","1,849",
"2015/03/16","4,891,392","327,648,120","67.10","67.50","66.70","66.70","-0.40","2,444",
"2015/03/17","5,499,672","371,140,940","67.30","68.30","66.80","67.50","+0.80","2,616",
"2015/03/18","9,184,967","625,586,854","67.60","68.40","67.40","68.40","+0.90","4,665",
"2015/03/19","8,483,628","582,588,535","68.80","69.00","68.10","68.90","+0.50","4,011",
"2015/03/20","11,175,116","757,118,830","68.70","68.80","66.70","67.90","-1.00","3,237",
"2015/03/23","2,841,339","193,475,568","67.90","68.40","67.50","68.40","+0.50","1,239",
"2015/03/24","3,629,876","247,345,968","68.40","68.60","67.80","68.30","-0.10","1,675",
"2015/03/25","3,048,246","207,111,161","68.30","68.30","67.80","67.90","-0.40","1,167",
"2015/03/26","7,412,821","509,987,497","67.90","69.20","67.70","69.00","+1.10","3,015",
"2015/03/27","6,521,869","448,808,933","68.80","69.10","68.50","68.60","-0.40","1,996",
"2015/03/30","5,621,109","386,522,969","68.30","69.10","68.20","69.10","+0.50","2,615",
"2015/03/31","6,415,155","444,684,991","69.30","69.50","68.80","69.50","+0.40","3,207",
