"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/11/01","6,206,967","314,525,985","51.50","51.50","50.20","51.30","-0.20","2,592",
"2012/11/02","5,481,209","284,101,964","52.00","52.80","51.00","52.80","+1.50","2,450",
"2012/11/05","4,501,626","234,523,147","52.80","52.80","51.70","52.00","-0.80","1,883",
"2012/11/06","3,954,045","203,547,413","52.20","52.30","50.00","52.20","+0.20","1,912",
"2012/11/07","3,447,000","179,544,777","52.40","52.60","51.60","52.40","+0.20","1,839",
"2012/11/08","6,111,283","314,287,263","52.00","52.00","51.10","51.70","-0.70","2,629",
"2012/11/09","4,429,248","226,292,100","51.00","51.70","50.60","51.30","-0.40","2,379",
"2012/11/12","2,034,014","103,892,514","51.50","51.50","50.90","51.10","-0.20","1,103",
"2012/11/13","10,409,089","516,773,142","50.50","50.60","49.10","49.10","-2.00","5,157",
"2012/11/14","8,454,581","408,233,712","49.00","49.00","48.00","48.40","-0.70","3,694",
"2012/11/15","12,215,123","573,037,562","48.10","48.20","46.00","46.90","-1.50","5,177",
"2012/11/16","11,330,101","535,678,533","46.95","48.10","46.50","47.30","+0.40","4,965",
"2012/11/19","9,891,385","476,491,985","47.30","48.50","47.30","48.20","+0.90","4,226",
"2012/11/20","5,279,652","253,869,446","49.05","49.05","47.60","47.80","-0.40","2,909",
"2012/11/21","7,660,663","357,380,758","47.35","48.00","46.05","46.30","-1.50","4,091",
"2012/11/22","4,806,819","223,093,493","46.60","46.85","46.10","46.20","-0.10","2,490",
"2012/11/23","10,430,988","503,297,412","46.90","49.15","46.75","49.15","+2.95","5,243",
"2012/11/26","8,290,428","415,049,700","50.30","50.90","49.50","50.00","+0.85","4,230",
"2012/11/27","6,328,363","319,277,864","50.00","51.00","49.30","51.00","+1.00","3,382",
"2012/11/28","5,854,775","296,668,448","51.00","51.20","50.20","51.00"," 0.00","2,738",
"2012/11/29","9,979,332","513,712,889","51.70","51.80","51.00","51.30","+0.30","4,089",
"2012/11/30","11,958,528","619,891,712","51.90","52.30","51.40","51.40","+0.10","3,990",
