"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/05/02","4,641,647","281,106,830","60.50","60.70","60.00","60.70","+0.50","1,911",
"2012/05/03","4,434,132","266,915,610","60.50","60.80","59.90","60.20","-0.50","1,879",
"2012/05/04","9,707,180","584,792,375","60.00","60.80","59.20","60.80","+0.60","2,360",
"2012/05/07","8,363,041","497,346,325","60.00","60.00","59.10","59.50","-1.30","2,722",
"2012/05/08","5,895,518","352,818,514","59.70","60.40","59.30","60.40","+0.90","2,347",
"2012/05/09","6,387,860","380,037,775","59.50","60.00","59.20","59.20","-1.20","2,737",
"2012/05/10","3,216,269","191,181,036","59.10","59.90","59.10","59.20"," 0.00","1,743",
"2012/05/11","7,247,144","419,945,152","59.10","59.20","57.40","57.90","-1.30","3,852",
"2012/05/14","8,066,929","457,089,653","57.40","57.60","56.20","56.70","-1.20","2,889",
"2012/05/15","6,279,982","354,078,856","56.00","56.80","55.80","56.60","-0.10","2,433",
"2012/05/16","6,082,420","345,554,111","56.40","57.20","56.20","56.50","-0.10","2,051",
"2012/05/17","5,484,172","314,390,153","57.80","58.50","56.60","57.40","+0.90","2,276",
"2012/05/18","9,446,158","528,708,743","56.30","57.20","55.10","57.20","-0.20","3,805",
"2012/05/21","3,591,827","203,746,627","57.00","57.20","56.10","57.20"," 0.00","1,517",
"2012/05/22","2,979,897","171,620,843","58.00","58.00","57.20","57.90","+0.70","1,806",
"2012/05/23","4,374,375","247,070,183","57.00","57.00","56.10","56.50","-1.40","2,171",
"2012/05/24","7,268,424","402,015,378","55.80","56.20","54.60","55.60","-0.90","3,171",
"2012/05/25","4,725,875","260,182,701","55.00","55.90","54.90","54.90","-0.70","2,747",
"2012/05/28","3,132,069","172,473,999","54.50","55.60","54.50","55.50","+0.60","1,637",
"2012/05/29","9,581,657","531,958,102","55.50","56.20","54.90","55.80","+0.30","3,554",
"2012/05/30","18,005,049","966,996,482","55.50","55.50","52.80","53.10","-2.70","6,486",
"2012/05/31","11,743,112","612,157,907","52.40","52.50","51.70","52.40","-0.70","4,474",
