"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/02/01","6,822,393","547,234,854","80.10","80.80","80.00","80.10"," 0.00","3,007",
"2018/02/02","5,851,938","466,275,525","79.50","79.90","79.50","79.80","-0.30","2,432",
"2018/02/05","7,256,184","570,569,492","78.10","79.10","78.00","78.80","-1.00","3,338",
"2018/02/06","14,038,147","1,070,912,727","76.80","77.60","75.20","76.10","-2.70","5,879",
"2018/02/07","10,499,610","818,524,861","77.10","78.80","76.80","77.70","+1.60","5,301",
"2018/02/08","5,313,330","413,328,313","78.00","78.20","77.40","77.70"," 0.00","2,185",
"2018/02/09","11,548,995","877,191,305","75.50","76.60","75.30","76.00","-1.70","5,301",
"2018/02/12","8,715,583","667,532,363","76.00","77.10","76.00","76.20","+0.20","3,151",
"2018/02/21","7,439,157","583,588,103","78.80","79.00","77.30","79.00","+2.80","3,701",
"2018/02/22","5,205,577","407,413,540","77.90","78.60","77.90","78.50","-0.50","2,155",
"2018/02/23","7,246,599","571,013,884","78.50","79.30","78.30","79.10","+0.60","3,126",
"2018/02/26","5,412,759","434,660,420","79.90","80.70","79.80","80.30","+1.20","2,653",
"2018/02/27","8,501,239","685,095,569","80.70","80.90","80.20","80.60","+0.30","2,568",
