"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/03/01","10,246,010","810,507,883","78.40","80.10","78.40","79.10","-1.50","4,408",
"2018/03/02","7,402,232","577,515,542","77.60","78.30","77.60","78.30","-0.80","3,133",
"2018/03/05","8,123,461","637,452,779","78.80","79.00","78.00","78.10","-0.20","2,789",
"2018/03/06","10,156,191","799,763,918","78.50","79.40","78.40","79.30","+1.20","2,639",
"2018/03/07","5,134,547","408,596,635","79.30","80.30","79.00","79.40","+0.10","2,285",
"2018/03/08","5,044,374","399,607,646","79.40","79.60","79.00","79.00","-0.40","2,790",
"2018/03/09","4,491,702","355,422,379","79.50","79.50","79.00","79.30","+0.30","3,170",
"2018/03/12","10,087,359","810,425,125","80.30","80.60","79.70","80.50","+1.20","4,961",
"2018/03/13","5,708,492","458,583,925","80.00","81.00","79.80","81.00","+0.50","3,186",
"2018/03/14","3,592,652","289,243,628","80.70","80.90","80.20","80.50","-0.50","2,215",
"2018/03/15","2,673,012","214,625,123","80.40","80.60","80.00","80.30","-0.20","1,369",
"2018/03/16","17,951,010","1,459,978,495","80.30","82.00","79.90","81.70","+1.40","6,562",
"2018/03/19","4,538,007","370,654,539","81.70","82.00","81.10","82.00","+0.30","2,773",
"2018/03/20","6,354,879","522,410,630","81.70","82.50","81.40","82.50","+0.50","3,589",
"2018/03/21","6,053,671","499,581,935","82.50","82.80","82.00","82.50"," 0.00","2,688",
"2018/03/22","12,230,141","1,013,337,317","82.90","84.90","81.80","83.10","+0.60","5,630",
"2018/03/23","10,558,444","866,060,769","81.70","82.40","81.60","82.20","-0.90","4,678",
"2018/03/26","6,348,250","522,919,906","82.40","83.00","81.80","82.50","+0.30","3,802",
"2018/03/27","6,306,697","522,744,383","83.00","83.10","82.60","83.10","+0.60","3,031",
"2018/03/28","3,892,144","320,312,562","82.60","82.90","81.90","82.50","-0.60","2,374",
"2018/03/29","7,298,687","596,486,970","82.10","82.20","81.30","81.80","-0.70","3,263",
"2018/03/30","5,411,803","443,587,146","82.00","82.30","81.80","82.10","+0.30","2,556",
"2018/03/31","1,851,839","151,692,331","82.30","82.40","81.60","81.60","-0.50","1,159",
