"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/02/02","7,784,400","508,067,782","64.00","65.90","63.90","65.80","+2.30","3,837",
"2015/02/03","18,729,603","1,264,109,601","66.10","68.10","66.10","67.20","+1.40","8,248",
"2015/02/04","15,455,937","1,057,421,558","68.00","69.00","68.00","68.50","+1.30","6,783",
"2015/02/05","9,318,063","637,729,872","68.30","69.40","68.00","68.50"," 0.00","4,452",
"2015/02/06","6,916,303","473,195,117","69.10","69.10","68.00","68.40","-0.10","3,614",
"2015/02/09","7,962,532","544,020,876","68.90","68.90","68.00","68.30","-0.10","2,966",
"2015/02/10","6,278,063","426,985,439","68.40","68.50","67.50","68.00","-0.30","1,963",
"2015/02/11","7,371,487","495,881,547","68.00","68.00","66.70","66.70","-1.30","3,408",
"2015/02/12","7,381,329","488,554,956","67.50","67.90","65.70","66.20","-0.50","3,528",
"2015/02/13","14,867,193","1,010,164,695","66.60","68.30","66.60","68.10","+1.90","5,609",
"2015/02/24","10,560,158","729,513,202","69.50","69.60","68.70","69.30","+1.20","5,529",
"2015/02/25","6,770,426","469,874,643","69.50","69.70","69.10","69.50","+0.20","3,420",
"2015/02/26","7,213,195","493,464,260","69.50","69.50","68.10","68.20","-1.30","3,363",
