"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/04/01","22,665,862","420,987,923","18.40","18.65","18.35","18.60","+0.20","4,256",
" 2010/04/02","17,272,009","321,335,596","18.65","18.65","18.55","18.60"," 0.00","1,702",
" 2010/04/06","14,934,617","278,083,686","18.60","18.70","18.55","18.60"," 0.00","2,630",
" 2010/04/07","17,152,137","319,623,010","18.60","18.70","18.55","18.70","+0.10","3,209",
" 2010/04/08","21,066,381","394,317,355","18.65","18.80","18.60","18.70"," 0.00","3,395",
" 2010/04/09","11,553,588","216,082,530","18.70","18.80","18.60","18.75","+0.05","2,056",
" 2010/04/12","13,965,596","261,457,265","18.75","18.80","18.60","18.75"," 0.00","1,567",
" 2010/04/13","9,397,421","174,332,223","18.65","18.70","18.45","18.50","-0.25","1,955",
" 2010/04/14","16,419,802","304,598,782","18.50","18.70","18.45","18.65","+0.15","2,585",
" 2010/04/15","17,088,403","318,585,759","18.75","18.80","18.55","18.75","+0.10","1,820",
" 2010/04/16","12,424,456","231,706,518","18.70","18.75","18.55","18.70","-0.05","1,654",
" 2010/04/19","23,917,278","434,868,588","18.35","18.35","18.00","18.15","-0.55","3,927",
" 2010/04/20","18,279,993","331,664,702","18.25","18.25","18.05","18.20","+0.05","2,063",
" 2010/04/21","16,332,910","297,025,488","18.20","18.35","18.10","18.20"," 0.00","2,233",
" 2010/04/22","21,018,964","377,332,202","18.10","18.10","17.80","18.00","-0.20","4,004",
" 2010/04/23","12,910,735","232,603,730","18.10","18.15","17.95","18.05","+0.05","1,645",
" 2010/04/26","22,321,297","410,741,484","18.20","18.55","18.20","18.40","+0.35","3,910",
" 2010/04/27","15,633,445","287,962,878","18.50","18.60","18.35","18.40"," 0.00","1,428",
" 2010/04/28","14,611,754","265,130,607","17.90","18.35","17.85","18.20","-0.20","2,876",
" 2010/04/29","11,588,424","210,630,066","18.40","18.40","18.10","18.15","-0.05","2,238",
" 2010/04/30","18,903,706","346,833,341","18.15","18.45","18.15","18.40","+0.25","2,933",
