"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/02/01","5,941,543","151,041,225","25.30","25.50","25.30","25.40","+0.10","2,283",
"2018/02/02","9,584,670","241,977,487","25.15","25.35","25.15","25.30","-0.10","2,005",
"2018/02/05","13,768,274","344,208,629","25.00","25.05","24.95","25.00","-0.30","4,393",
"2018/02/06","38,023,963","918,139,381","24.30","24.50","23.85","24.00","-1.00","11,345",
"2018/02/07","22,990,182","558,829,108","24.20","24.50","24.10","24.10","+0.10","5,408",
"2018/02/08","10,149,024","245,225,810","24.25","24.30","24.10","24.10"," 0.00","3,346",
"2018/02/09","18,458,804","441,583,371","23.75","24.15","23.70","23.95","-0.15","7,148",
"2018/02/12","15,582,730","376,802,742","24.05","24.45","24.00","24.15","+0.20","3,726",
"2018/02/21","16,614,904","408,140,038","24.45","24.70","24.35","24.70","+0.55","5,150",
"2018/02/22","15,107,020","371,255,660","24.50","24.75","24.40","24.75","+0.05","5,047",
"2018/02/23","14,008,388","349,194,300","24.80","25.00","24.80","25.00","+0.25","4,973",
"2018/02/26","11,944,961","299,589,765","25.15","25.20","25.00","25.00"," 0.00","4,068",
"2018/02/27","16,013,207","400,611,820","25.10","25.25","24.90","24.95","-0.05","3,206",
