"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/11/01","19,226,673","411,747,564","21.20","21.55","21.20","21.45","+0.20","3,638",
" 2010/11/02","14,185,085","304,384,627","21.60","21.65","21.25","21.45"," 0.00","3,644",
" 2010/11/03","13,568,483","291,391,674","21.45","21.60","21.35","21.45"," 0.00","2,874",
" 2010/11/04","10,264,685","220,426,110","21.45","21.60","21.35","21.40","-0.05","1,951",
" 2010/11/05","17,906,115","386,009,126","21.60","21.65","21.45","21.65","+0.25","3,164",
" 2010/11/08","61,373,961","1,282,506,223","21.65","21.75","21.40","21.50","-0.15","2,014",
" 2010/11/09","19,157,894","407,293,001","21.30","21.45","21.10","21.40","-0.10","2,996",
" 2010/11/10","13,853,515","295,107,771","21.35","21.40","21.15","21.35","-0.05","1,918",
" 2010/11/11","11,018,769","234,326,574","21.10","21.35","21.10","21.30","-0.05","2,143",
" 2010/11/12","19,294,274","403,567,631","21.10","21.20","20.75","20.85","-0.45","3,779",
" 2010/11/15","14,161,726","289,192,149","20.85","20.85","20.30","20.45","-0.40","2,486",
" 2010/11/16","15,746,866","321,314,461","20.35","20.70","20.10","20.70","+0.25","2,991",
" 2010/11/17","26,308,820","530,936,961","20.50","20.50","20.00","20.05","-0.65","4,585",
" 2010/11/18","19,147,657","385,119,528","20.05","20.25","20.00","20.10","+0.05","4,653",
" 2010/11/19","21,230,613","428,359,275","20.25","20.30","20.00","20.25","+0.15","4,572",
" 2010/11/22","14,665,595","297,933,194","20.30","20.40","20.20","20.25"," 0.00","2,536",
" 2010/11/23","17,831,639","358,824,981","20.25","20.35","20.00","20.15","-0.10","4,414",
" 2010/11/24","17,287,768","346,358,998","20.00","20.20","19.90","20.00","-0.15","3,019",
" 2010/11/25","25,712,617","520,747,881","20.00","20.55","20.00","20.50","+0.50","3,189",
" 2010/11/26","17,010,309","346,888,246","20.50","20.50","20.25","20.40","-0.10","2,198",
" 2010/11/29","19,920,213","408,491,255","20.70","20.70","20.15","20.45","+0.05","3,126",
" 2010/11/30","14,178,775","288,097,236","20.30","20.50","20.25","20.25","-0.20","2,068",
