"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/09/03","26,677,472","607,129,511","22.80","22.95","22.60","22.60","+0.05","6,559",
"2012/09/04","30,925,652","690,738,610","22.65","22.65","22.15","22.25","-0.35","7,858",
"2012/09/05","29,895,768","657,502,496","22.20","22.25","21.85","21.90","-0.35","7,060",
"2012/09/06","15,870,036","348,427,478","22.00","22.10","21.85","21.90"," 0.00","4,705",
"2012/09/07","26,419,748","590,429,545","22.40","22.45","22.15","22.25","+0.35","6,457",
"2012/09/10","16,856,960","378,440,554","22.30","22.55","22.30","22.50","+0.25","4,396",
"2012/09/11","10,912,364","243,546,139","22.55","22.55","22.20","22.20","-0.30","3,089",
"2012/09/12","17,111,464","384,713,313","22.35","22.60","22.30","22.45","+0.25","4,159",
"2012/09/13","14,705,277","332,285,613","22.60","22.65","22.50","22.55","+0.10","4,369",
"2012/09/14","58,275,641","1,347,522,483","22.90","23.35","22.80","23.35","+0.80","12,072",
"2012/09/17","51,327,772","1,213,367,710","23.40","23.80","23.35","23.45","+0.10","10,184",
"2012/09/18","45,922,722","1,054,772,156","22.90","23.20","22.60","22.95","-0.50","8,848",
"2012/09/19","35,333,717","807,638,012","22.85","23.10","22.75","22.80","-0.15","6,501",
"2012/09/20","32,230,651","728,846,004","22.75","23.00","22.35","22.50","-0.30","8,342",
"2012/09/21","17,319,660","391,812,512","22.55","22.70","22.45","22.60","+0.10","4,665",
"2012/09/24","16,172,361","363,972,621","22.60","22.60","22.35","22.50","-0.10","4,648",
"2012/09/25","16,087,680","363,728,476","22.50","22.70","22.50","22.60","+0.10","4,363",
"2012/09/26","26,284,880","590,782,057","22.55","22.70","22.30","22.65","+0.05","5,110",
"2012/09/27","21,336,116","485,238,102","22.70","22.80","22.55","22.80","+0.15","4,558",
"2012/09/28","17,571,274","396,911,572","22.80","22.80","22.45","22.60","-0.20","3,914",
