"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/06/01","17,703,295","429,683,872","24.25","24.35","24.20","24.25"," 0.00","5,084",
"2017/06/02","15,205,297","369,809,728","24.30","24.40","24.25","24.40","+0.15","4,596",
"2017/06/03","8,926,137","218,495,424","24.40","24.55","24.35","24.50","+0.10","1,382",
"2017/06/05","14,685,341","360,490,329","24.45","24.60","24.45","24.60","+0.10","3,448",
"2017/06/06","18,320,136","451,232,655","24.60","24.70","24.55","24.70","+0.10","5,271",
"2017/06/07","18,396,544","451,854,152","24.70","24.70","24.45","24.60","-0.10","3,671",
"2017/06/08","16,830,863","415,495,119","24.60","24.80","24.55","24.80","+0.20","5,669",
"2017/06/09","25,231,572","621,353,492","24.70","24.85","24.45","24.65","-0.15","6,660",
"2017/06/12","15,993,604","393,347,879","24.70","24.70","24.50","24.60","-0.05","3,063",
"2017/06/13","10,164,742","250,934,455","24.70","24.75","24.60","24.75","+0.15","1,922",
"2017/06/14","10,349,243","254,615,889","24.70","24.75","24.55","24.55","-0.20","2,009",
"2017/06/15","9,163,469","225,580,264","24.55","24.70","24.50","24.70","+0.15","2,263",
"2017/06/16","19,228,764","474,044,810","24.70","24.80","24.60","24.60","-0.10","2,851",
"2017/06/19","12,774,796","316,722,713","24.60","24.85","24.60","24.80","+0.20","3,423",
"2017/06/20","10,428,889","259,369,252","24.90","24.90","24.80","24.90","+0.10","2,832",
"2017/06/21","15,133,609","376,467,140","24.80","25.00","24.75","24.85","-0.05","3,375",
"2017/06/22","6,842,525","170,290,663","24.90","24.95","24.80","24.85"," 0.00","1,590",
"2017/06/23","13,246,414","327,716,796","24.75","24.85","24.60","24.70","-0.15","3,323",
"2017/06/26","18,438,387","460,193,127","24.65","25.10","24.60","25.10","+0.40","4,667",
"2017/06/27","11,895,573","299,457,534","25.10","25.30","24.95","25.20","+0.10","3,133",
"2017/06/28","13,954,408","347,768,973","25.00","25.10","24.85","24.90","-0.30","3,706",
"2017/06/29","13,526,801","342,614,735","25.20","25.45","25.20","25.35","+0.45","2,877",
"2017/06/30","15,864,900","401,727,580","25.35","25.40","25.10","25.30","-0.05","3,359",
