"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/03/01","14,091,360","351,766,965","24.60","25.20","24.60","25.10","+0.15","4,242",
"2018/03/02","17,607,671","438,539,475","24.90","25.05","24.80","24.95","-0.15","4,743",
"2018/03/05","11,149,715","276,823,443","24.95","25.05","24.70","24.75","-0.20","2,984",
"2018/03/06","7,673,244","191,478,322","25.00","25.05","24.85","24.85","+0.10","3,153",
"2018/03/07","19,942,922","490,982,149","24.80","24.95","24.50","24.50","-0.35","5,486",
"2018/03/08","10,332,572","256,319,574","24.65","24.95","24.60","24.95","+0.45","4,323",
"2018/03/09","7,301,594","182,127,924","25.00","25.00","24.85","24.95"," 0.00","2,795",
"2018/03/12","22,375,711","566,890,019","25.15","25.50","25.10","25.45","+0.50","5,784",
"2018/03/13","19,949,015","510,388,255","25.45","25.65","25.30","25.65","+0.20","5,399",
"2018/03/14","11,003,881","279,125,150","25.50","25.55","25.25","25.30","-0.35","4,595",
"2018/03/15","7,217,396","181,788,601","25.25","25.30","25.10","25.10","-0.20","2,774",
"2018/03/16","24,621,329","625,623,660","25.20","25.50","25.10","25.50","+0.40","3,474",
"2018/03/19","8,399,450","213,240,001","25.50","25.50","25.30","25.45","-0.05","2,968",
"2018/03/20","13,581,148","343,839,090","25.30","25.40","25.25","25.35","-0.10","5,361",
"2018/03/21","12,683,826","321,327,551","25.40","25.50","25.25","25.35"," 0.00","3,833",
"2018/03/22","16,175,479","410,746,284","25.35","25.60","25.30","25.40","+0.05","4,991",
"2018/03/23","18,552,030","466,872,678","25.00","25.25","25.00","25.20","-0.20","4,393",
"2018/03/26","17,079,276","428,906,186","25.05","25.25","25.05","25.15","-0.05","3,547",
"2018/03/27","14,054,879","356,040,052","25.25","25.40","25.25","25.40","+0.25","4,442",
"2018/03/28","16,821,035","423,092,816","25.25","25.30","25.05","25.05","-0.35","5,551",
"2018/03/29","22,625,818","567,064,796","25.10","25.15","25.00","25.05"," 0.00","4,809",
"2018/03/30","11,282,561","284,100,442","25.15","25.25","25.10","25.10","+0.05","4,728",
"2018/03/31","7,224,797","182,228,917","25.20","25.25","25.10","25.20","+0.10","2,634",
