"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/08/01","13,221,325","338,042,963","25.55","25.60","25.50","25.55"," 0.00","3,173",
"2017/08/02","17,473,653","446,161,676","25.55","25.60","25.50","25.55"," 0.00","5,995",
"2017/08/03","16,551,708","421,580,833","25.50","25.55","25.40","25.50","-0.05","4,320",
"2017/08/04","15,183,655","388,600,784","25.50","25.80","25.45","25.80","+0.30","4,257",
"2017/08/07","37,912,762","987,621,796","25.80","26.20","25.80","26.20","+0.40","8,710",
"2017/08/08","33,542,994","880,236,194","26.35","26.40","26.05","26.05","-0.15","9,311",
"2017/08/09","49,146,850","1,265,732,134","25.85","25.90","25.65","25.70","-0.35","8,994",
"2017/08/10","53,121,481","1,269,736,202","23.90","24.10","23.80","23.90","X0.00","8,878",
"2017/08/11","15,083,547","359,871,961","23.80","23.95","23.75","23.90"," 0.00","3,476",
"2017/08/14","13,324,977","318,391,708","24.00","24.05","23.80","23.80","-0.10","4,107",
"2017/08/15","15,053,333","359,088,599","24.00","24.00","23.75","23.85","+0.05","3,132",
"2017/08/16","11,333,661","269,888,557","23.75","23.90","23.75","23.90","+0.05","3,798",
"2017/08/17","8,353,258","200,686,642","24.00","24.15","23.80","24.05","+0.15","2,836",
"2017/08/18","9,111,818","218,032,212","24.00","24.05","23.80","23.95","-0.10","2,215",
"2017/08/21","8,389,986","200,572,774","23.95","24.00","23.85","23.95"," 0.00","3,640",
"2017/08/22","8,577,850","207,213,357","23.95","24.40","23.90","24.10","+0.15","3,654",
"2017/08/23","9,553,942","229,407,308","24.20","24.20","23.95","24.00","-0.10","4,392",
"2017/08/24","8,952,218","215,983,732","24.20","24.20","24.05","24.05","+0.05","3,345",
"2017/08/25","5,750,616","137,974,659","24.05","24.15","23.95","23.95","-0.10","2,653",
"2017/08/28","9,535,458","230,559,096","24.00","24.35","24.00","24.10","+0.15","3,675",
"2017/08/29","11,698,750","280,749,130","24.15","24.15","23.95","24.00","-0.10","2,844",
"2017/08/30","12,487,830","300,187,070","24.05","24.20","23.95","24.10","+0.10","3,126",
"2017/08/31","15,930,198","385,316,941","24.20","24.25","24.05","24.25","+0.15","4,270",
