"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/08/01","19,676,939","509,809,726","26.00","26.20","25.80","25.90","-0.55","5,418",
"2014/08/04","18,395,614","475,625,257","25.75","26.05","25.50","26.05","+0.15","4,332",
"2014/08/05","36,462,931","925,922,857","25.80","25.80","25.05","25.30","-0.75","8,411",
"2014/08/06","56,459,710","1,447,398,978","25.20","25.95","25.20","25.95","+0.65","4,245",
"2014/08/07","46,414,642","1,203,337,965","26.00","26.10","25.90","26.10","+0.15","3,779",
"2014/08/08","49,614,104","1,283,625,350","26.05","26.10","25.70","26.00","-0.10","3,336",
"2014/08/11","49,273,019","1,286,247,435","26.20","26.40","26.10","26.35","+0.35","2,978",
"2014/08/12","30,789,749","808,210,383","26.35","26.40","26.05","26.25","-0.10","4,462",
"2014/08/13","54,620,642","1,379,599,872","25.20","25.45","25.20","25.45","X0.00","4,515",
"2014/08/14","43,336,797","1,093,039,200","25.45","25.50","25.15","25.15","-0.30","3,059",
"2014/08/15","42,022,185","1,051,112,825","25.25","25.30","24.95","25.00","-0.15","2,478",
"2014/08/18","47,231,697","1,175,999,620","25.00","25.10","24.80","24.85","-0.15","2,210",
"2014/08/19","13,002,745","326,262,275","25.10","25.25","25.00","25.10","+0.25","3,375",
"2014/08/20","16,995,178","429,667,162","25.10","25.40","25.10","25.30","+0.20","4,847",
"2014/08/21","19,489,883","497,139,394","25.45","25.70","25.30","25.55","+0.25","3,727",
"2014/08/22","46,285,687","1,204,999,612","25.50","26.25","25.45","26.10","+0.55","8,099",
"2014/08/25","28,964,255","750,550,816","26.35","26.35","25.65","25.75","-0.35","5,186",
"2014/08/26","20,287,608","525,763,278","25.95","26.05","25.80","26.00","+0.25","4,408",
"2014/08/27","35,377,774","921,517,705","26.10","26.20","25.80","26.20","+0.20","7,056",
"2014/08/28","20,463,411","528,932,506","26.20","26.20","25.75","25.90","-0.30","5,334",
"2014/08/29","20,041,923","516,538,296","25.85","25.90","25.65","25.80","-0.10","4,547",
