"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/12/01","10,584,131","243,405,703","22.85","23.10","22.85","22.90","+0.15","3,509",
"2016/12/02","9,676,331","222,490,698","22.80","23.10","22.80","23.05","+0.15","3,154",
"2016/12/05","13,478,148","308,512,296","23.00","23.05","22.80","22.80","-0.25","4,315",
"2016/12/06","18,121,057","419,031,565","23.00","23.25","22.95","23.25","+0.45","5,460",
"2016/12/07","7,695,491","178,473,625","23.30","23.30","23.10","23.25"," 0.00","3,046",
"2016/12/08","19,206,410","440,295,396","23.20","23.50","23.10","23.50","+0.25","5,868",
"2016/12/09","22,193,558","523,663,215","23.45","23.75","23.40","23.75","+0.25","6,252",
"2016/12/12","12,756,543","301,728,234","23.70","23.75","23.55","23.75"," 0.00","3,633",
"2016/12/13","11,009,295","260,443,334","23.65","23.70","23.55","23.70","-0.05","4,997",
"2016/12/14","12,099,306","283,988,858","23.70","23.70","23.25","23.40","-0.30","4,464",
"2016/12/15","10,792,692","252,670,842","23.40","23.50","23.30","23.40"," 0.00","4,171",
"2016/12/16","24,469,898","580,443,650","23.50","23.80","23.50","23.75","+0.35","6,024",
"2016/12/19","15,758,297","369,135,524","23.65","23.70","23.35","23.40","-0.35","4,889",
"2016/12/20","10,382,043","242,009,170","23.35","23.40","23.20","23.30","-0.10","3,531",
"2016/12/21","11,845,871","274,806,685","23.30","23.30","23.15","23.15","-0.15","3,519",
"2016/12/22","10,906,660","251,631,450","23.15","23.20","23.00","23.00","-0.15","2,717",
"2016/12/23","11,458,384","263,690,121","22.85","23.15","22.85","22.90","-0.10","3,859",
"2016/12/26","3,498,969","80,417,987","22.95","23.15","22.90","23.00","+0.10","1,068",
"2016/12/27","7,171,354","163,986,109","23.00","23.00","22.80","22.85","-0.15","1,831",
"2016/12/28","13,056,341","299,642,335","22.85","23.10","22.85","23.00","+0.15","4,213",
"2016/12/29","18,117,763","413,813,925","22.90","23.00","22.75","22.80","-0.20","4,528",
"2016/12/30","17,040,925","391,531,608","23.00","23.15","22.85","23.00","+0.20","4,354",
