"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/07/01","17,411,462","486,505,570","27.65","28.05","27.60","27.90","+0.10","5,111",
"2015/07/02","11,748,333","328,541,013","28.00","28.05","27.80","28.00","+0.10","3,845",
"2015/07/03","13,316,262","370,389,444","27.95","28.00","27.50","28.00"," 0.00","4,365",
"2015/07/06","9,025,434","251,354,300","27.65","28.00","27.65","27.70","-0.30","3,395",
"2015/07/07","12,647,323","350,277,369","27.85","27.95","27.50","27.50","-0.20","3,394",
"2015/07/08","26,756,277","721,331,207","27.50","27.70","26.65","26.65","-0.85","7,675",
"2015/07/09","31,828,359","846,574,634","26.00","27.20","25.50","26.90","+0.25","7,896",
"2015/07/13","26,288,761","706,071,248","26.90","27.10","26.60","27.10","+0.20","5,708",
"2015/07/14","25,046,045","688,948,712","27.20","27.60","27.15","27.50","+0.40","7,229",
"2015/07/15","24,211,339","663,581,855","27.35","27.65","27.20","27.65","+0.15","6,937",
"2015/07/16","14,249,043","393,734,614","27.80","27.85","27.45","27.65"," 0.00","4,417",
"2015/07/17","19,415,169","527,329,863","27.65","27.65","26.90","27.00","-0.65","5,429",
"2015/07/20","15,377,218","417,760,786","27.40","27.45","26.90","27.15","+0.15","4,565",
"2015/07/21","11,453,645","307,594,936","27.15","27.20","26.75","26.85","-0.30","2,807",
"2015/07/22","13,159,445","354,073,950","26.90","27.15","26.75","26.90","+0.05","3,999",
"2015/07/23","12,781,447","342,044,187","26.80","27.00","26.65","26.65","-0.25","3,057",
"2015/07/24","14,714,930","390,918,966","26.90","26.90","26.40","26.55","-0.10","5,266",
"2015/07/27","16,247,611","423,342,226","26.40","26.45","25.75","25.95","-0.60","4,646",
"2015/07/28","21,615,821","563,588,127","26.00","26.35","25.75","26.25","+0.30","5,983",
"2015/07/29","11,589,810","301,810,935","26.25","26.25","25.85","26.10","-0.15","3,193",
"2015/07/30","16,648,469","443,407,609","26.10","26.80","26.05","26.75","+0.65","4,479",
"2015/07/31","23,183,056","620,702,135","26.80","27.00","26.45","27.00","+0.25","5,718",
