"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/01/02","22,841,045","578,672,414","25.00","25.45","25.00","25.25","+0.15","4,900",
"2014/01/03","19,045,806","478,605,650","25.15","25.30","25.00","25.00","-0.25","4,703",
"2014/01/06","14,936,565","371,830,231","24.90","25.00","24.80","24.85","-0.15","3,457",
"2014/01/07","21,469,945","532,192,822","24.85","24.95","24.70","24.70","-0.15","4,405",
"2014/01/08","16,414,396","408,516,155","24.70","25.00","24.70","24.85","+0.15","3,102",
"2014/01/09","35,311,903","870,401,462","24.70","24.90","24.50","24.60","-0.25","5,503",
"2014/01/10","17,374,859","427,315,868","24.70","24.75","24.50","24.60"," 0.00","3,719",
"2014/01/13","21,319,730","527,715,617","24.70","24.85","24.65","24.65","+0.05","3,436",
"2014/01/14","15,052,811","370,851,762","24.60","24.70","24.55","24.65"," 0.00","2,224",
"2014/01/15","23,764,109","590,181,570","24.65","24.95","24.65","24.80","+0.15","3,950",
"2014/01/16","17,539,495","436,861,521","24.95","25.00","24.85","24.85","+0.05","2,942",
"2014/01/17","11,397,985","281,693,620","24.75","24.80","24.65","24.70","-0.15","2,366",
"2014/01/20","13,279,801","330,053,125","24.70","24.95","24.65","24.85","+0.15","2,942",
"2014/01/21","22,096,679","546,563,563","24.85","24.85","24.65","24.70","-0.15","3,131",
"2014/01/22","13,253,601","328,232,773","24.70","24.85","24.65","24.85","+0.15","2,394",
"2014/01/23","20,338,968","504,173,370","24.90","24.90","24.70","24.75","-0.10","2,929",
"2014/01/24","25,059,774","616,997,888","24.70","24.75","24.55","24.70","-0.05","5,227",
"2014/01/27","43,894,793","1,068,938,787","24.45","24.45","24.25","24.45","-0.25","7,893",
