"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/05/04","31,878,859","871,222,917","27.55","27.75","27.05","27.05","-0.25","8,344",
"2015/05/05","30,276,454","818,811,558","27.20","27.35","26.85","27.05"," 0.00","9,517",
"2015/05/06","35,311,846","958,599,177","27.05","27.45","26.90","27.45","+0.40","5,705",
"2015/05/07","26,042,838","708,071,003","27.40","27.40","27.00","27.35","-0.10","5,202",
"2015/05/08","12,371,799","337,810,122","27.40","27.40","27.05","27.20","-0.15","3,332",
"2015/05/11","22,191,818","600,438,221","27.50","27.50","26.80","26.90","-0.30","4,348",
"2015/05/12","26,660,564","726,726,480","27.30","27.50","27.05","27.25","+0.35","4,841",
"2015/05/13","35,456,613","986,561,487","27.50","28.20","27.45","27.80","+0.55","7,154",
"2015/05/14","33,373,405","905,423,109","27.75","27.75","26.80","26.90","-0.90","9,122",
"2015/05/15","22,437,148","606,405,603","27.05","27.20","26.80","27.15","+0.25","5,026",
"2015/05/18","24,841,534","679,937,196","27.15","27.55","27.05","27.55","+0.40","5,514",
"2015/05/19","38,732,789","1,070,727,799","27.85","27.95","27.40","27.45","-0.10","8,494",
"2015/05/20","20,527,101","566,199,491","27.80","27.85","27.45","27.60","+0.15","4,566",
"2015/05/21","27,686,944","743,039,738","27.35","27.35","26.70","27.00","-0.60","7,387",
"2015/05/22","16,120,373","434,938,252","27.10","27.10","26.85","26.95","-0.05","4,483",
"2015/05/25","14,005,255","374,330,026","26.95","26.95","26.60","26.70","-0.25","3,461",
"2015/05/26","8,945,155","241,752,068","26.95","27.20","26.85","27.20","+0.50","3,353",
"2015/05/27","19,895,634","542,576,132","27.20","27.40","27.15","27.40","+0.20","6,291",
"2015/05/28","23,181,276","632,084,009","27.50","27.50","27.05","27.25","-0.15","5,759",
"2015/05/29","29,575,785","809,858,326","27.45","27.50","27.05","27.50","+0.25","4,686",
