"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/06/01","9,301,236","362,291,354","38.95","39.20","38.65","38.75","+0.20","3,231",
"2011/06/02","9,080,828","346,567,864","38.30","38.55","37.80","38.00","-0.75","2,591",
"2011/06/03","13,430,888","506,316,452","38.00","38.30","37.35","38.30","+0.30","3,876",
"2011/06/07","6,968,964","262,974,184","37.65","38.00","37.55","37.80","-0.50","2,112",
"2011/06/08","8,949,194","341,591,319","37.40","38.60","37.40","38.30","+0.50","3,074",
"2011/06/09","5,461,113","206,887,297","37.90","38.30","37.50","37.85","-0.45","2,031",
"2011/06/10","12,172,811","452,768,490","38.25","38.40","36.70","36.95","-0.90","3,371",
"2011/06/13","5,283,511","192,352,539","36.85","37.25","36.05","36.25","-0.70","1,844",
"2011/06/14","12,181,736","438,910,544","36.25","36.50","35.60","35.75","-0.50","3,720",
"2011/06/15","10,140,820","364,313,718","36.00","36.20","35.55","35.95","+0.20","2,855",
"2011/06/16","8,579,429","303,021,615","35.60","35.80","35.00","35.00","-0.95","2,678",
"2011/06/17","8,392,316","296,327,910","35.45","35.60","35.05","35.20","+0.20","2,424",
"2011/06/20","3,047,928","107,753,363","35.60","35.60","35.10","35.15","-0.05","1,361",
"2011/06/21","5,565,621","197,385,277","35.55","35.65","35.35","35.40","+0.25","1,347",
"2011/06/22","5,320,078","191,447,569","36.00","36.30","35.65","35.65","+0.25","1,703",
"2011/06/23","3,651,653","131,318,308","35.65","36.25","35.65","36.05","+0.40","1,322",
"2011/06/24","5,650,787","200,600,912","36.20","36.20","35.20","35.70","-0.35","2,102",
"2011/06/27","14,960,001","522,016,281","35.00","35.70","34.50","35.70"," 0.00","4,167",
"2011/06/28","11,030,847","385,101,081","35.50","35.50","34.70","34.70","-1.00","3,718",
"2011/06/29","14,322,342","490,735,786","35.00","35.05","33.80","34.55","-0.15","4,272",
"2011/06/30","16,797,011","594,391,584","34.70","36.95","33.95","36.95","+2.40","4,011",
