"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2016/02/01","11,503,108","596,037,863","50.90","52.10","50.90","51.90","+0.60","3,088",
"2016/02/02","7,909,005","408,837,949","51.90","52.00","51.40","51.70","-0.20","2,067",
"2016/02/03","8,529,264","442,263,036","51.50","51.90","51.30","51.90","+0.20","2,076",
"2016/02/15","7,525,814","386,268,828","51.20","52.10","50.90","51.90"," 0.00","3,065",
"2016/02/16","3,867,878","198,944,244","51.30","51.70","51.20","51.40","-0.50","1,227",
"2016/02/17","7,634,204","393,963,912","51.40","51.90","51.20","51.80","+0.40","3,124",
"2016/02/18","4,563,249","236,774,538","51.90","52.00","51.70","51.90","+0.10","1,640",
"2016/02/19","8,682,399","452,641,272","52.00","52.50","51.80","52.30","+0.40","3,224",
"2016/02/22","4,613,553","239,117,518","52.00","52.20","51.60","51.70","-0.60","1,190",
"2016/02/23","5,558,926","287,818,650","51.70","52.00","51.60","51.70"," 0.00","1,553",
"2016/02/24","16,681,023","834,798,855","51.60","51.80","48.25","48.60","-3.10","5,898",
"2016/02/25","13,735,566","695,676,015","49.70","51.40","49.20","51.40","+2.80","4,966",
"2016/02/26","10,525,244","539,072,959","51.00","51.60","50.60","51.30","-0.10","2,508",
