"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/12/01","9,373,131","299,529,921","32.20","32.40","31.70","32.20","+0.45","2,634",
" 2010/12/02","24,584,181","808,076,572","32.50","33.30","32.30","32.90","+0.70","6,633",
" 2010/12/03","16,730,880","553,715,680","33.10","33.60","32.55","33.35","+0.45","4,841",
" 2010/12/06","8,868,336","294,501,332","33.35","33.45","32.95","33.25","-0.10","2,347",
" 2010/12/07","11,163,019","372,855,819","33.40","33.65","33.10","33.35","+0.10","3,677",
" 2010/12/08","40,386,807","1,390,701,763","33.60","35.20","33.60","34.70","+1.35","10,776",
" 2010/12/09","57,358,795","2,051,513,506","35.20","36.45","35.20","36.15","+1.45","14,502",
" 2010/12/10","40,238,409","1,457,972,278","36.30","36.65","35.75","36.35","+0.20","9,224",
" 2010/12/13","19,763,118","706,682,630","36.35","36.35","35.20","35.50","-0.85","4,686",
" 2010/12/14","13,630,210","479,446,548","35.60","35.80","34.90","34.90","-0.60","3,901",
" 2010/12/15","11,915,802","418,177,025","34.60","35.35","34.60","35.35","+0.45","3,480",
" 2010/12/16","11,517,396","410,756,595","35.30","35.85","35.25","35.70","+0.35","3,355",
" 2010/12/17","15,749,392","567,345,894","35.80","36.35","35.75","35.90","+0.20","4,228",
" 2010/12/20","9,810,099","344,816,288","36.20","36.20","34.65","34.85","-1.05","3,847",
" 2010/12/21","5,806,936","202,116,971","34.95","35.00","34.60","34.85"," 0.00","1,578",
" 2010/12/22","6,881,300","239,179,570","34.65","35.10","34.60","34.80","-0.05","1,651",
" 2010/12/23","8,524,617","296,725,626","34.80","35.05","34.60","34.65","-0.15","2,002",
" 2010/12/24","12,531,717","426,278,342","34.45","34.45","33.65","34.25","-0.40","3,441",
" 2010/12/27","4,681,743","160,682,278","34.10","34.65","33.80","34.60","+0.35","1,685",
" 2010/12/28","3,176,324","109,678,339","34.60","34.80","34.25","34.60"," 0.00","1,023",
" 2010/12/29","7,108,949","241,918,109","34.60","34.60","33.80","34.10","-0.50","2,085",
" 2010/12/30","5,023,185","171,024,277","34.10","34.35","33.80","34.20","+0.10","1,597",
" 2010/12/31","7,072,504","245,588,722","34.20","35.10","34.15","35.00","+0.80","2,536",
