"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2011/11/01","6,595,157","191,929,864","28.85","29.25","28.70","29.20","+0.60","2,430",
"2011/11/02","5,799,285","167,324,411","28.80","29.20","28.50","29.05","-0.15","2,215",
"2011/11/03","7,257,486","207,332,807","29.20","29.20","28.15","28.55","-0.50","2,730",
"2011/11/04","11,210,922","323,196,738","28.60","29.05","28.60","28.75","+0.20","3,086",
"2011/11/07","8,126,849","236,813,121","28.85","29.35","28.80","29.20","+0.45","2,406",
"2011/11/08","6,139,394","179,769,936","29.20","29.50","29.10","29.20"," 0.00","1,926",
"2011/11/09","8,997,695","262,356,255","29.30","29.40","28.90","29.00","-0.20","2,373",
"2011/11/10","13,594,204","394,178,916","28.60","29.50","28.40","29.00"," 0.00","4,174",
"2011/11/11","7,202,851","209,694,645","29.30","29.40","28.90","29.05","+0.05","2,634",
"2011/11/14","5,328,499","157,351,653","29.30","29.80","29.30","29.55","+0.50","2,115",
"2011/11/15","6,375,160","191,079,954","29.50","30.15","29.50","30.05","+0.50","2,393",
"2011/11/16","12,075,357","371,461,950","30.50","31.30","30.30","30.90","+0.85","4,776",
"2011/11/17","10,323,337","322,340,948","30.80","31.65","30.35","31.15","+0.25","4,410",
"2011/11/18","16,700,982","531,475,302","31.15","32.20","31.15","32.05","+0.90","5,347",
"2011/11/21","6,746,833","212,866,821","31.95","32.10","31.15","31.60","-0.45","2,694",
"2011/11/22","4,420,294","139,913,805","31.85","32.00","31.25","31.90","+0.30","2,155",
"2011/11/23","9,507,235","288,358,639","31.90","32.00","29.70","29.70","-2.20","3,768",
"2011/11/24","8,564,986","262,236,741","29.60","31.55","29.60","30.70","+1.00","3,386",
"2011/11/25","4,979,211","153,593,931","30.85","31.40","30.30","30.70"," 0.00","2,247",
"2011/11/28","3,634,139","112,576,803","31.00","31.45","30.70","30.75","+0.05","1,769",
"2011/11/29","5,128,790","160,803,666","31.20","31.60","30.95","31.40","+0.65","2,333",
"2011/11/30","7,274,156","231,180,629","31.70","32.30","31.15","32.30","+0.90","2,556",
