"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/05/04","2,415,172","94,644,023","39.00","39.40","39.00","39.05","+0.25","1,329",
"2015/05/05","1,721,012","67,236,249","39.40","39.40","38.85","39.15","+0.10","1,341",
"2015/05/06","2,486,884","97,784,397","39.50","39.50","38.90","39.20","+0.05","1,541",
"2015/05/07","4,140,240","159,729,547","38.90","39.00","38.20","38.40","-0.80","1,959",
"2015/05/08","3,093,484","119,222,874","38.80","38.85","38.30","38.65","+0.25","1,568",
"2015/05/11","3,440,932","132,503,678","38.65","38.75","38.35","38.40","-0.25","1,667",
"2015/05/12","5,742,177","218,669,545","38.50","38.70","37.60","37.90","-0.50","2,371",
"2015/05/13","5,650,046","216,360,459","38.30","38.70","37.95","38.40","+0.50","2,391",
"2015/05/14","14,948,864","585,145,892","39.20","39.40","38.85","39.40","+1.00","5,161",
"2015/05/15","5,429,252","211,813,466","39.50","39.50","38.70","38.80","-0.60","2,280",
"2015/05/18","3,345,723","128,628,598","38.60","38.80","38.30","38.40","-0.40","1,820",
"2015/05/19","6,436,999","251,409,891","38.80","39.30","38.50","39.30","+0.90","2,175",
"2015/05/20","7,178,728","277,891,955","39.40","39.40","38.35","38.65","-0.65","2,848",
"2015/05/21","3,775,483","144,415,536","38.30","38.50","37.90","38.40","-0.25","2,142",
"2015/05/22","3,257,888","126,143,465","38.70","38.90","38.35","38.75","+0.35","2,012",
"2015/05/25","2,140,839","83,337,122","39.05","39.05","38.40","39.05","+0.30","1,206",
"2015/05/26","1,774,915","69,373,668","39.30","39.35","38.75","39.10","+0.05","975",
"2015/05/27","3,196,676","125,031,054","38.75","39.35","38.70","39.35","+0.25","1,680",
"2015/05/28","4,448,280","174,796,963","39.35","39.50","38.90","39.40","+0.05","2,040",
"2015/05/29","3,852,923","151,858,666","39.40","39.50","39.25","39.40"," 0.00","1,206",
