"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/02/01","10,835,182","465,660,770","42.80","43.25","42.50","42.75","+0.25","4,499",
"2013/02/04","7,662,801","329,758,087","43.00","43.20","42.60","43.05","+0.30","3,571",
"2013/02/05","6,776,645","290,761,430","43.05","43.15","42.50","43.00","-0.05","2,647",
"2013/02/06","8,193,148","350,487,163","43.00","43.05","42.45","42.50","-0.50","3,376",
"2013/02/18","6,907,293","293,409,565","43.30","43.30","42.00","42.50"," 0.00","2,532",
"2013/02/19","3,894,448","165,852,211","42.95","42.95","42.20","42.50"," 0.00","1,987",
"2013/02/20","8,780,196","383,063,426","43.00","44.10","42.85","43.95","+1.45","3,304",
"2013/02/21","9,296,032","414,275,416","44.30","44.90","44.05","44.35","+0.40","3,964",
"2013/02/22","7,120,084","315,434,863","44.50","44.50","43.65","44.40","+0.05","2,949",
"2013/02/23","1,964,588","86,164,694","44.40","44.40","43.60","43.60","-0.80","897",
"2013/02/25","3,819,837","165,902,579","43.35","43.85","43.25","43.50","-0.10","1,579",
"2013/02/26","6,713,382","292,376,925","43.50","44.05","43.00","43.45","-0.05","3,093",
"2013/02/27","9,931,467","447,338,873","43.80","45.75","43.60","45.75","+2.30","4,197",
