"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/05/02","5,745,698","221,911,795","38.80","38.80","38.50","38.60","-0.65","3,213",
"2018/05/03","6,231,553","237,059,483","38.25","38.25","38.00","38.00","-0.60","3,204",
"2018/05/04","4,244,570","160,663,408","37.65","38.10","37.50","38.00"," 0.00","2,432",
"2018/05/07","5,063,920","190,443,402","37.85","37.85","37.50","37.60","-0.40","3,079",
"2018/05/08","5,983,771","229,614,319","37.65","38.70","37.65","38.50","+0.90","2,537",
"2018/05/09","4,837,926","184,500,706","38.00","38.45","37.90","38.15","-0.35","2,534",
"2018/05/10","3,796,064","145,912,303","38.15","38.65","38.15","38.45","+0.30","2,073",
"2018/05/11","3,131,765","121,379,794","38.50","38.95","38.40","38.85","+0.40","2,094",
"2018/05/14","2,795,665","107,911,793","38.85","38.85","38.45","38.45","-0.40","1,385",
"2018/05/15","3,920,995","149,994,492","38.45","38.55","38.05","38.20","-0.25","2,188",
"2018/05/16","3,005,745","115,610,769","38.30","38.70","38.10","38.45","+0.25","1,563",
"2018/05/17","4,448,345","170,876,866","38.45","38.70","38.20","38.20","-0.25","2,010",
"2018/05/18","3,403,430","130,255,982","38.20","38.45","38.15","38.15","-0.05","1,587",
"2018/05/21","2,362,785","91,293,682","38.30","38.85","38.30","38.55","+0.40","1,257",
"2018/05/22","3,297,148","127,163,021","38.60","38.80","38.40","38.45","-0.10","1,518",
"2018/05/23","5,207,027","199,548,867","38.50","38.70","38.15","38.25","-0.20","2,659",
"2018/05/24","2,250,905","87,005,999","38.55","38.85","38.30","38.80","+0.55","1,296",
"2018/05/25","2,279,292","88,420,623","38.80","38.90","38.65","38.85","+0.05","1,528",
"2018/05/28","3,059,181","119,440,557","39.00","39.25","38.85","39.20","+0.35","1,840",
"2018/05/29","2,305,634","90,213,976","39.40","39.40","39.00","39.00","-0.20","1,532",
"2018/05/30","5,687,716","220,029,379","38.90","38.95","38.50","38.50","-0.50","2,654",
"2018/05/31","12,233,118","476,905,502","39.00","39.10","38.50","39.10","+0.60","2,701",
