"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/07/03","2,201,514","111,133,439","50.20","50.70","50.20","50.70","+0.70","1,083",
"2017/07/04","3,315,778","167,983,912","50.60","50.90","50.40","50.50","-0.20","1,646",
"2017/07/05","3,522,218","179,491,870","50.50","51.30","50.30","51.10","+0.60","1,886",
"2017/07/06","6,756,327","339,022,400","50.70","50.90","49.95","50.00","-1.10","3,691",
"2017/07/07","3,701,598","184,641,459","50.00","50.20","49.60","49.80","-0.20","2,038",
"2017/07/10","2,435,100","121,108,790","49.85","49.90","49.50","49.90","+0.10","1,682",
"2017/07/11","3,816,105","191,544,250","50.00","50.50","50.00","50.10","+0.20","2,315",
"2017/07/12","3,590,669","180,161,650","50.00","50.40","50.00","50.10"," 0.00","1,663",
"2017/07/13","5,286,955","267,934,106","50.40","51.00","50.10","50.60","+0.50","2,865",
"2017/07/14","5,134,820","261,389,386","50.70","51.10","50.60","50.90","+0.30","1,634",
"2017/07/17","6,845,147","355,027,593","51.20","52.30","51.20","52.10","+1.20","2,929",
"2017/07/18","3,986,662","207,915,131","52.50","52.50","52.00","52.10"," 0.00","2,212",
"2017/07/19","7,394,612","382,287,532","52.10","52.20","51.40","52.10"," 0.00","2,619",
"2017/07/20","6,345,504","332,912,825","52.20","53.00","52.20","52.50","+0.40","2,376",
"2017/07/21","4,118,359","215,595,751","52.90","52.90","51.60","52.40","-0.10","1,854",
"2017/07/24","4,872,496","254,584,464","52.50","52.70","51.90","52.10","-0.30","2,185",
"2017/07/25","7,687,952","394,352,924","52.00","52.10","51.00","51.20","-0.90","3,416",
"2017/07/26","6,313,271","319,637,894","51.10","51.50","50.30","50.30","-0.90","2,779",
"2017/07/27","5,005,943","253,836,780","50.60","51.00","50.30","50.90","+0.60","2,673",
"2017/07/28","4,039,880","204,291,648","50.60","51.00","50.30","50.60","-0.30","1,842",
"2017/07/31","22,075,577","1,083,706,159","50.40","50.40","48.60","48.85","-1.75","7,870",
