"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/11/01","13,375,513","555,048,899","42.60","42.65","40.90","41.00","-1.55","6,242",
"2017/11/02","16,564,157","669,510,248","40.50","40.85","40.05","40.45","-0.55","5,289",
"2017/11/03","12,188,764","490,043,564","40.60","40.65","40.00","40.15","-0.30","3,372",
"2017/11/06","9,290,382","366,915,623","40.15","40.20","39.30","39.40","-0.75","3,744",
"2017/11/07","11,181,593","445,827,720","39.35","40.40","39.00","39.95","+0.55","4,026",
"2017/11/08","5,377,358","213,339,028","39.95","40.15","39.40","39.40","-0.55","3,174",
"2017/11/09","8,053,763","317,787,976","39.50","39.65","39.40","39.50","+0.10","3,433",
"2017/11/10","14,052,723","538,464,008","39.30","39.35","38.05","38.20","-1.30","7,406",
"2017/11/13","17,194,196","638,226,212","38.00","38.00","36.80","36.80","-1.40","6,528",
"2017/11/14","17,645,867","644,906,433","36.20","37.20","36.05","36.55","-0.25","5,727",
"2017/11/15","13,862,229","518,083,617","36.75","37.65","36.65","37.50","+0.95","5,133",
"2017/11/16","8,185,953","309,371,964","37.50","38.15","36.90","38.00","+0.50","3,425",
"2017/11/17","7,153,623","269,120,463","38.10","38.25","37.25","37.60","-0.40","3,254",
"2017/11/20","8,196,220","306,765,485","37.90","37.90","37.20","37.55","-0.05","3,017",
"2017/11/21","5,965,510","224,892,727","37.70","37.85","37.35","37.70","+0.15","2,195",
"2017/11/22","8,689,689","327,280,585","37.75","37.95","37.40","37.75","+0.05","2,873",
"2017/11/23","5,371,440","204,741,822","37.85","38.35","37.70","38.30","+0.55","2,778",
"2017/11/24","5,713,055","216,708,590","38.25","38.25","37.80","37.85","-0.45","2,735",
"2017/11/27","4,834,390","183,385,370","37.85","38.20","37.80","38.00","+0.15","2,202",
"2017/11/28","9,854,016","373,415,087","37.85","38.25","37.50","38.15","+0.15","3,767",
"2017/11/29","7,435,712","285,587,252","38.05","38.65","38.05","38.50","+0.35","2,914",
"2017/11/30","26,119,977","977,900,926","38.10","38.50","36.85","36.85","-1.65","5,101",
