"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/03/02","11,027,761","374,594,435","33.45","34.25","33.15","34.15","+0.95","6,001",
"2015/03/03","3,840,695","129,950,797","34.15","34.15","33.70","33.75","-0.40","1,962",
"2015/03/04","3,110,041","104,492,598","33.50","33.90","33.30","33.55","-0.20","1,803",
"2015/03/05","3,165,120","107,286,938","33.55","34.10","33.55","33.80","+0.25","1,482",
"2015/03/06","2,725,314","92,006,608","33.80","33.90","33.55","33.70","-0.10","1,442",
"2015/03/09","3,186,430","106,584,865","33.70","33.70","33.30","33.35","-0.35","1,714",
"2015/03/10","12,517,205","438,189,123","33.75","35.60","33.75","35.45","+2.10","6,004",
"2015/03/11","9,638,208","339,528,480","35.45","35.95","34.85","34.90","-0.55","4,283",
"2015/03/12","4,649,624","164,661,044","35.10","35.75","34.80","35.45","+0.55","2,691",
"2015/03/13","3,617,648","128,543,163","35.95","35.95","35.10","35.40","-0.05","1,869",
"2015/03/16","4,624,119","161,575,815","35.70","35.80","34.40","34.45","-0.95","2,813",
"2015/03/17","5,038,020","171,208,780","34.70","34.75","33.65","33.85","-0.60","3,075",
"2015/03/18","2,160,013","73,630,372","33.95","34.30","33.90","34.10","+0.25","1,526",
"2015/03/19","3,046,128","103,712,973","34.40","34.40","33.75","33.95","-0.15","1,921",
"2015/03/20","8,978,569","299,466,320","33.95","34.00","32.95","33.20","-0.75","4,822",
"2015/03/23","3,432,269","116,681,096","33.35","34.20","33.35","34.15","+0.95","2,155",
"2015/03/24","1,693,540","57,661,630","34.15","34.35","33.90","33.95","-0.20","1,075",
"2015/03/25","2,484,302","83,613,276","34.15","34.15","33.50","33.50","-0.45","1,440",
"2015/03/26","2,381,396","80,706,295","33.40","34.10","33.40","33.80","+0.30","1,491",
"2015/03/27","1,790,787","60,238,169","34.00","34.00","33.50","33.55","-0.25","1,067",
"2015/03/30","2,424,032","81,416,761","33.55","33.90","33.45","33.50","-0.05","1,764",
"2015/03/31","1,469,697","49,184,159","33.50","33.75","33.40","33.45","-0.05","1,119",
