"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/09/01","1,738,179","82,020,308","46.75","47.55","46.70","47.25","+0.50","890",
" 2010/09/02","2,744,404","129,314,508","47.90","47.90","46.45","46.55","-0.70","1,308",
" 2010/09/03","2,121,378","99,804,443","46.50","47.40","46.50","47.10","+0.55","987",
" 2010/09/06","1,645,387","77,764,537","47.50","47.50","47.10","47.15","+0.05","574",
" 2010/09/07","1,407,076","66,715,075","47.35","47.50","47.30","47.45","+0.30","649",
" 2010/09/08","1,480,740","69,119,496","47.45","47.45","46.40","46.70","-0.75","754",
" 2010/09/09","2,523,478","119,310,247","46.85","47.75","46.80","47.65","+0.95","1,054",
" 2010/09/10","1,781,855","84,698,720","48.20","48.20","46.90","47.70","+0.05","904",
" 2010/09/13","2,186,504","104,766,020","47.80","48.05","47.60","48.00","+0.30","946",
" 2010/09/14","3,116,135","151,016,991","48.10","48.75","47.90","48.75","+0.75","1,055",
" 2010/09/15","3,466,763","169,223,449","48.75","49.20","48.30","48.65","-0.10","1,046",
" 2010/09/16","1,269,287","61,419,577","48.65","48.90","47.85","48.00","-0.65","599",
" 2010/09/17","2,465,552","118,930,666","48.50","48.60","47.90","47.95","-0.05","757",
" 2010/09/20","2,136,149","103,365,245","48.40","48.65","47.65","48.35","+0.40","630",
" 2010/09/21","2,329,292","112,415,035","48.45","48.45","47.95","48.40","+0.05","662",
" 2010/09/23","2,523,346","121,504,736","48.50","48.60","47.70","48.15","-0.25","917",
" 2010/09/24","2,740,077","130,101,277","48.00","48.00","46.95","47.95","-0.20","1,243",
" 2010/09/27","1,457,248","69,207,593","47.95","48.00","47.10","47.60","-0.35","812",
" 2010/09/28","787,065","37,451,566","47.40","47.65","47.40","47.60"," 0.00","317",
" 2010/09/29","1,825,730","87,633,439","47.90","48.30","47.70","48.15","+0.55","994",
" 2010/09/30","1,668,601","80,114,227","47.85","48.25","47.80","48.20","+0.05","504",
