"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2015/11/02","1,286,462","29,040,270","22.20","22.90","22.15","22.90","+0.65","780",
"2015/11/03","1,743,341","40,040,719","23.10","23.15","22.85","23.10","+0.20","920",
"2015/11/04","2,270,875","52,763,994","23.10","23.45","23.00","23.20","+0.10","1,168",
"2015/11/05","2,407,417","56,239,068","23.10","23.55","23.05","23.45","+0.25","1,423",
"2015/11/06","3,033,887","71,319,696","23.50","23.70","23.25","23.50","+0.05","1,383",
"2015/11/09","3,573,490","82,463,187","23.50","23.60","22.70","22.75","-0.75","1,767",
"2015/11/10","1,736,504","39,548,542","22.65","23.50","22.40","23.00","+0.25","861",
"2015/11/11","2,024,817","46,550,641","23.20","23.30","22.80","23.00"," 0.00","1,225",
"2015/11/12","1,890,676","43,353,170","22.95","23.35","22.60","23.05","+0.05","1,289",
"2015/11/13","8,126,672","171,354,224","22.15","22.15","20.75","20.75","-2.30","3,547",
"2015/11/16","2,504,025","50,856,053","20.10","20.65","19.95","20.40","-0.35","1,382",
"2015/11/17","1,850,095","38,391,757","20.60","20.90","20.60","20.70","+0.30","860",
"2015/11/18","1,404,615","29,109,285","21.15","21.15","20.60","20.65","-0.05","649",
"2015/11/19","1,190,707","24,907,413","20.70","21.15","20.65","20.95","+0.30","753",
"2015/11/20","596,894","12,468,570","20.75","21.00","20.75","20.90","-0.05","422",
"2015/11/23","3,665,197","79,835,356","20.90","22.20","20.80","21.95","+1.05","1,769",
"2015/11/24","1,894,560","40,443,976","21.75","21.75","21.10","21.45","-0.50","1,010",
"2015/11/25","1,517,745","31,834,191","21.20","21.45","20.85","20.95","-0.50","822",
"2015/11/26","1,776,051","37,125,300","21.00","21.20","20.75","20.85","-0.10","885",
"2015/11/27","1,701,441","34,886,954","20.70","20.75","20.35","20.40","-0.45","875",
"2015/11/30","1,767,181","35,226,968","20.30","20.30","19.75","19.95","-0.45","940",
