"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/11/01","224,597","6,422,011","28.50","28.70","28.45","28.60","+0.10","206",
"2018/11/02","462,084","13,260,713","28.65","28.80","28.55","28.80","+0.20","319",
"2018/11/05","316,374","9,115,554","28.55","29.00","28.55","29.00","+0.20","202",
"2018/11/06","465,115","13,558,029","29.00","29.30","29.00","29.30","+0.30","319",
"2018/11/07","262,442","7,636,803","29.20","29.20","29.00","29.10","-0.20","209",
"2018/11/08","289,625","8,460,196","29.30","29.30","29.10","29.25","+0.15","232",
"2018/11/09","264,168","7,607,452","29.10","29.15","28.55","28.80","-0.45","233",
"2018/11/12","293,250","8,398,957","28.70","28.80","28.50","28.65","-0.15","203",
"2018/11/13","312,427","8,868,601","28.40","28.70","28.20","28.70","+0.05","229",
"2018/11/14","378,211","10,828,790","28.45","28.80","28.35","28.60","-0.10","183",
"2018/11/15","712,643","20,046,530","28.60","28.75","27.95","28.00","-0.60","470",
"2018/11/16","452,858","12,859,207","28.50","28.50","28.25","28.35","+0.35","318",
"2018/11/19","608,555","16,964,932","28.35","28.35","27.60","28.00","-0.35","438",
"2018/11/20","427,385","11,868,913","28.00","28.00","27.70","27.80","-0.20","272",
"2018/11/21","388,109","10,728,552","27.70","27.70","27.60","27.65","-0.15","282",
"2018/11/22","360,424","9,993,314","27.70","27.75","27.70","27.70","+0.05","209",
"2018/11/23","896,546","24,402,092","28.15","28.15","26.95","27.00","-0.70","542",
"2018/11/26","569,981","15,370,087","27.05","27.30","26.80","26.85","-0.15","431",
"2018/11/27","925,181","24,727,496","26.95","26.95","26.55","26.70","-0.15","540",
"2018/11/28","1,123,220","30,331,579","26.95","27.15","26.80","27.15","+0.45","608",
"2018/11/29","770,783","21,090,581","27.30","27.45","27.25","27.40","+0.25","406",
"2018/11/30","823,284","22,553,425","27.40","27.45","27.30","27.40"," 0.00","432",
