"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
" 2010/08/02","2,460,899","115,296,277","46.70","47.10","46.65","46.80","+0.25","1,088",
" 2010/08/03","2,646,003","123,694,128","47.10","47.15","46.30","47.05","+0.25","1,401",
" 2010/08/04","3,918,304","182,769,670","47.05","47.05","46.20","46.90","-0.15","1,415",
" 2010/08/05","4,429,481","203,874,726","46.20","46.85","45.30","46.15","-0.75","1,884",
" 2010/08/06","2,037,135","93,485,073","45.75","46.15","45.65","46.05","-0.10","984",
" 2010/08/09","1,963,798","89,776,349","46.00","46.20","45.50","45.50","-0.55","1,066",
" 2010/08/10","2,138,315","97,663,086","45.85","46.00","45.50","45.65","+0.15","1,138",
" 2010/08/11","2,357,149","106,232,702","45.65","45.65","44.95","45.00","-0.65","1,212",
" 2010/08/12","1,602,857","71,200,716","44.00","44.65","44.00","44.25","-0.75","856",
" 2010/08/13","2,356,442","105,586,195","44.25","45.40","44.20","45.20","+0.95","1,168",
" 2010/08/16","1,619,318","72,736,297","45.10","45.45","44.80","44.85","-0.35","739",
" 2010/08/17","1,992,575","89,467,129","44.85","45.25","44.60","45.05","+0.20","741",
" 2010/08/18","1,736,770","78,728,384","45.15","45.55","45.00","45.35","+0.30","885",
" 2010/08/19","1,558,307","70,420,888","45.60","45.70","45.00","45.05","-0.30","536",
" 2010/08/20","1,307,782","59,145,821","45.05","45.60","45.00","45.00","-0.05","623",
" 2010/08/23","1,512,045","68,688,073","45.00","45.60","45.00","45.40","+0.40","798",
" 2010/08/24","2,325,735","106,503,210","45.40","46.20","45.10","46.20","+0.80","987",
" 2010/08/25","2,969,076","134,980,458","45.80","45.90","45.05","45.50","-0.70","1,421",
" 2010/08/26","2,127,757","96,119,082","45.50","45.55","44.65","45.05","-0.45","1,292",
" 2010/08/27","2,185,133","99,749,186","45.00","46.20","45.00","46.10","+1.05","982",
" 2010/08/30","6,829,291","323,338,405","46.50","48.20","46.10","46.85","+0.75","3,081",
" 2010/08/31","2,657,937","124,281,700","46.50","47.50","46.40","46.75","-0.10","1,154",
