"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/12/03","739,431","20,453,140","27.65","27.80","27.55","27.55","+0.15","461",
"2018/12/04","872,108","24,207,886","27.55","27.95","27.55","27.75","+0.20","591",
"2018/12/05","530,185","14,623,239","27.70","27.70","27.45","27.45","-0.30","402",
"2018/12/06","596,522","16,289,548","27.55","27.55","27.20","27.35","-0.10","458",
"2018/12/07","357,306","9,783,973","27.35","27.55","27.25","27.45","+0.10","240",
"2018/12/10","191,142","5,209,110","27.40","27.40","27.20","27.20","-0.25","159",
"2018/12/11","284,188","7,717,735","27.50","27.50","27.05","27.20"," 0.00","231",
"2018/12/12","801,360","22,119,451","27.35","27.90","27.15","27.80","+0.60","331",
"2018/12/13","286,033","7,944,305","27.80","27.85","27.70","27.80"," 0.00","213",
"2018/12/14","261,240","7,250,620","27.85","27.95","27.65","27.70","-0.10","201",
"2018/12/17","213,288","5,919,920","27.70","28.00","27.70","27.70"," 0.00","148",
"2018/12/18","105,027","2,907,690","27.65","27.75","27.65","27.65","-0.05","109",
"2018/12/19","163,458","4,511,048","27.70","27.70","27.50","27.65"," 0.00","154",
"2018/12/20","280,721","7,651,836","27.50","27.55","27.10","27.10","-0.55","224",
"2018/12/21","415,742","11,185,181","27.10","27.10","26.80","26.80","-0.30","331",
"2018/12/22","97,105","2,597,909","26.70","27.00","26.65","26.80"," 0.00","87",
"2018/12/24","196,701","5,290,245","26.80","27.05","26.80","26.90","+0.10","160",
"2018/12/25","172,926","4,638,452","26.80","27.00","26.65","26.80","-0.10","138",
"2018/12/26","151,634","4,079,729","27.15","27.15","26.80","26.80"," 0.00","148",
"2018/12/27","183,064","4,954,509","27.30","27.30","26.90","26.95","+0.15","164",
"2018/12/28","154,698","4,179,468","27.00","27.10","26.95","27.05","+0.10","111",
