"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2014/11/03","2,953,305","90,921,874","30.30","31.45","29.90","31.30","+1.20","1,873",
"2014/11/04","2,916,823","92,362,805","31.50","31.95","31.25","31.60","+0.30","1,584",
"2014/11/05","1,696,132","53,808,777","32.10","32.10","31.30","31.65","+0.05","990",
"2014/11/06","2,792,907","86,463,762","31.90","31.90","30.40","30.45","-1.20","1,720",
"2014/11/07","2,284,320","73,484,113","30.65","32.55","30.65","32.55","+2.10","892",
"2014/11/10","6,187,681","209,154,396","32.95","34.45","32.75","34.15","+1.60","3,020",
"2014/11/11","3,406,730","118,109,818","34.60","35.00","34.20","34.50","+0.35","1,658",
"2014/11/12","1,322,220","44,821,618","34.50","34.50","33.65","33.90","-0.60","857",
"2014/11/13","1,576,815","53,097,436","33.90","34.25","33.25","34.25","+0.35","852",
"2014/11/14","1,108,550","37,721,586","34.40","34.50","33.60","34.05","-0.20","685",
"2014/11/17","1,505,500","50,458,574","34.30","34.40","33.15","33.15","-0.90","788",
"2014/11/18","880,884","29,289,063","33.40","33.60","32.90","33.00","-0.15","532",
"2014/11/19","1,061,049","35,331,629","33.40","33.55","33.05","33.20","+0.20","493",
"2014/11/20","691,546","23,068,194","33.60","33.60","33.10","33.60","+0.40","446",
"2014/11/21","1,777,246","60,876,087","34.00","34.45","33.70","34.35","+0.75","848",
"2014/11/24","1,272,659","43,524,835","34.50","34.60","33.80","33.90","-0.45","655",
"2014/11/25","2,002,797","68,648,392","33.90","34.50","33.60","34.40","+0.50","579",
"2014/11/26","512,732","17,509,811","34.40","34.40","34.05","34.05","-0.35","301",
"2014/11/27","1,230,200","42,272,859","34.35","34.70","33.95","34.45","+0.40","656",
"2014/11/28","2,344,245","81,893,525","34.75","35.20","34.40","34.95","+0.50","1,223",
