"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2017/07/03","4,053,854","156,181,914","38.30","38.80","38.30","38.75","-0.25","1,814",
"2017/07/04","2,055,233","81,111,545","38.90","39.80","38.90","39.55","+0.80","1,196",
"2017/07/05","1,091,951","43,172,007","39.90","39.90","39.30","39.45","-0.10","681",
"2017/07/06","1,236,852","48,327,068","39.35","39.35","38.90","39.00","-0.45","685",
"2017/07/07","1,018,901","39,675,468","39.00","39.20","38.55","39.00"," 0.00","595",
"2017/07/10","621,234","24,256,266","39.15","39.20","38.80","39.20","+0.20","410",
"2017/07/11","792,285","31,241,007","39.20","39.60","39.20","39.50","+0.30","486",
"2017/07/12","957,475","38,235,451","39.70","40.15","39.60","39.85","+0.35","681",
"2017/07/13","1,651,582","66,796,820","40.25","40.85","40.25","40.85","+1.00","906",
"2017/07/14","1,072,158","43,715,528","41.10","41.15","40.30","40.35","-0.50","640",
"2017/07/17","642,709","26,236,619","40.95","40.95","40.60","40.80","+0.45","458",
"2017/07/18","601,895","24,598,252","40.90","41.00","40.75","40.90","+0.10","359",
"2017/07/19","1,088,619","44,922,084","41.35","41.65","40.95","41.65","+0.75","694",
"2017/07/20","2,130,206","89,342,526","42.15","42.20","41.60","41.85","+0.20","1,019",
"2017/07/21","1,113,998","46,729,115","41.90","42.15","41.65","42.05","+0.20","629",
"2017/07/24","1,259,341","52,745,145","42.10","42.10","41.50","41.65","-0.40","512",
"2017/07/25","1,136,964","47,632,488","42.10","42.10","41.65","41.80","+0.15","513",
"2017/07/26","2,597,700","108,303,650","42.00","42.00","41.40","41.60","-0.20","1,123",
"2017/07/27","3,107,045","118,549,326","38.05","38.45","38.05","38.40","X0.00","1,072",
"2017/07/28","839,138","32,111,725","38.70","38.70","38.15","38.20","-0.20","503",
"2017/07/31","753,997","28,576,382","38.20","38.30","37.80","37.80","-0.40","331",
