"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/09/03","230,250","7,254,498","31.50","31.75","31.40","31.50"," 0.00","142",
"2018/09/04","233,000","7,324,750","31.50","31.50","31.30","31.45","-0.05","139",
"2018/09/05","459,584","14,322,546","31.45","31.45","30.95","31.00","-0.45","328",
"2018/09/06","539,999","16,629,569","31.10","31.10","30.65","30.70","-0.30","358",
"2018/09/07","283,188","8,738,571","30.70","31.00","30.70","30.75","+0.05","199",
"2018/09/10","654,500","20,433,299","30.75","32.10","30.75","30.85","+0.10","373",
"2018/09/11","326,800","10,212,060","31.60","31.60","31.10","31.30","+0.45","160",
"2018/09/12","525,585","16,505,378","31.35","31.60","31.15","31.60","+0.30","406",
"2018/09/13","496,190","15,664,358","31.60","31.65","31.35","31.50","-0.10","430",
"2018/09/14","407,150","12,847,927","31.65","31.65","31.50","31.55","+0.05","280",
"2018/09/17","204,195","6,406,510","31.55","31.55","31.30","31.35","-0.20","152",
"2018/09/18","435,000","13,635,750","31.40","31.50","31.15","31.45","+0.10","281",
"2018/09/19","446,745","14,087,179","31.50","31.65","31.40","31.60","+0.15","387",
"2018/09/20","200,400","6,279,188","31.50","31.50","31.25","31.25","-0.35","185",
"2018/09/21","870,100","27,164,759","31.40","31.50","31.15","31.15","-0.10","294",
"2018/09/25","311,287","9,735,652","31.20","31.45","31.15","31.20","+0.05","192",
"2018/09/26","128,140","4,018,335","31.30","31.50","31.20","31.35","+0.15","106",
"2018/09/27","291,139","9,104,599","31.35","31.35","31.20","31.30","-0.05","184",
"2018/09/28","2,304,750","73,482,047","31.70","32.10","31.35","32.10","+0.80","1,037",
