"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/06/03","475,301","113,111,643","237.50","242.00","235.50","240.50","+1.00","326",
"2013/06/04","197,020","46,669,300","239.00","240.50","235.00","237.50","-3.00","170",
"2013/06/05","190,407","45,403,180","238.00","240.00","237.00","239.50","+2.00","174",
"2013/06/06","140,070","33,293,300","241.00","241.00","237.00","237.00","-2.50","118",
"2013/06/07","281,300","66,319,700","237.00","238.50","234.00","235.50","-1.50","253",
"2013/06/10","341,002","80,425,478","239.00","239.00","234.00","234.00","-1.50","218",
"2013/06/11","769,221","171,755,620","234.00","235.00","218.00","218.50","-15.50","547",
"2013/06/13","435,176","94,907,248","218.00","222.00","216.00","216.00","-2.50","393",
"2013/06/14","320,202","69,209,940","218.00","221.00","213.00","218.00","+2.00","242",
"2013/06/17","198,277","43,775,409","222.00","224.00","218.00","224.00","+6.00","159",
"2013/06/18","120,100","26,698,300","220.00","224.00","220.00","222.00","-2.00","112",
"2013/06/19","203,200","45,379,300","223.00","226.00","222.00","222.00"," 0.00","196",
"2013/06/20","331,310","73,687,990","222.00","224.00","220.00","224.00","+2.00","279",
"2013/06/21","658,500","142,642,000","220.00","221.50","214.00","215.00","-9.00","425",
"2013/06/24","114,050","24,896,500","214.00","221.00","214.00","219.00","+4.00","104",
"2013/06/25","286,910","62,023,103","218.00","218.00","214.00","216.00","-3.00","237",
"2013/06/26","302,016","67,847,639","223.50","229.00","219.00","229.00","+13.00","293",
"2013/06/27","306,000","68,854,500","226.00","228.00","223.00","225.00","-4.00","276",
"2013/06/28","195,096","44,486,935","229.00","229.50","226.00","229.00","+4.00","196",
