"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/07/02","119,444","22,777,692","191.00","191.00","190.00","191.00"," 0.00","94",
"2018/07/03","137,662","26,250,270","191.00","191.00","190.00","190.00","-1.00","128",
"2018/07/04","126,646","24,080,559","190.00","190.50","190.00","190.00"," 0.00","119",
"2018/07/05","187,782","35,580,080","190.50","190.50","189.00","189.50","-0.50","185",
"2018/07/06","432,778","81,349,145","189.50","189.50","187.00","187.00","-2.50","360",
"2018/07/09","490,200","92,094,394","187.00","188.50","187.00","188.50","+1.50","371",
"2018/07/10","313,664","56,510,348","178.50","181.50","178.50","180.50","X0.00","308",
"2018/07/11","125,260","22,552,320","180.50","181.00","179.00","180.00","-0.50","130",
"2018/07/12","71,968","12,990,156","180.00","181.00","179.50","181.00","+1.00","97",
"2018/07/13","175,353","31,936,952","182.00","183.00","181.50","182.00","+1.00","150",
"2018/07/16","133,300","24,254,046","182.00","182.50","181.00","182.50","+0.50","128",
"2018/07/17","174,590","32,072,650","183.00","184.00","183.00","183.50","+1.00","178",
"2018/07/18","198,132","36,603,052","184.50","185.50","184.00","184.50","+1.00","178",
"2018/07/19","108,079","20,064,273","186.00","186.00","185.00","185.50","+1.00","112",
"2018/07/20","154,360","28,621,495","186.00","186.50","184.50","186.50","+1.00","164",
"2018/07/23","312,449","58,739,412","187.00","189.00","187.00","187.50","+1.00","298",
"2018/07/24","286,300","53,713,546","187.50","188.50","186.50","188.00","+0.50","274",
"2018/07/25","192,123","36,061,183","188.00","188.50","187.00","187.00","-1.00","137",
"2018/07/26","174,410","32,499,875","186.50","187.00","185.50","186.00","-1.00","162",
"2018/07/27","118,040","21,928,480","185.50","187.00","185.00","187.00","+1.00","143",
"2018/07/30","45,718","8,521,766","187.00","187.00","186.00","186.50","-0.50","77",
"2018/07/31","76,052","14,141,672","186.50","186.50","185.50","185.50","-1.00","99",
