"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/10/01","59,133","10,349,408","175.00","175.50","174.00","175.00","+0.50","95",
"2018/10/02","55,854","9,734,950","175.00","175.00","174.00","174.00","-1.00","80",
"2018/10/03","134,599","23,399,825","173.50","174.50","173.50","173.50","-0.50","151",
"2018/10/04","167,498","29,193,650","174.00","175.00","174.00","174.00","+0.50","189",
"2018/10/05","672,716","117,412,435","174.00","174.00","172.50","173.00","-1.00","213",
"2018/10/08","92,027","15,941,198","173.00","173.50","173.00","173.00"," 0.00","134",
"2018/10/09","196,126","33,950,924","173.00","174.50","172.50","173.50","+0.50","233",
"2018/10/11","570,907","96,573,097","171.00","171.00","168.00","169.00","-4.50","576",
"2018/10/12","338,395","57,375,729","168.50","172.00","167.00","170.00","+1.00","352",
"2018/10/15","243,638","41,332,960","170.50","172.00","169.00","169.00","-1.00","274",
"2018/10/16","115,408","19,564,768","170.00","170.50","168.50","170.00","+1.00","162",
"2018/10/17","215,685","36,889,155","170.50","172.00","170.00","172.00","+2.00","221",
"2018/10/18","177,514","30,226,394","171.00","171.00","169.50","169.50","-2.50","199",
"2018/10/19","266,736","46,068,800","169.00","175.00","168.50","175.00","+5.50","236",
"2018/10/22","176,187","30,520,129","173.00","174.50","172.50","173.00","-2.00","155",
"2018/10/23","207,399","35,360,729","173.00","173.00","169.50","170.00","-3.00","241",
"2018/10/24","137,238","23,371,198","170.50","171.50","169.50","170.00"," 0.00","150",
"2018/10/25","178,663","30,153,710","168.00","169.50","168.00","169.00","-1.00","203",
"2018/10/26","184,520","31,285,652","169.50","170.50","168.50","170.50","+1.50","183",
"2018/10/29","79,566","13,475,720","170.50","170.50","169.00","169.00","-1.50","91",
"2018/10/30","121,699","20,523,477","169.00","170.00","168.00","169.00"," 0.00","140",
"2018/10/31","180,188","30,583,148","169.00","170.50","169.00","170.50","+1.50","160",
