"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2012/05/02","1,023,877","229,673,382","226.50","228.00","220.00","223.50","-4.00","804",
"2012/05/03","1,090,330","248,021,077","225.00","232.00","223.50","224.00","+0.50","839",
"2012/05/04","1,209,809","273,132,143","223.00","228.50","220.00","225.50","+1.50","846",
"2012/05/07","1,169,792","253,949,465","214.00","221.00","214.00","216.50","X0.00","933",
"2012/05/08","811,700","174,267,700","218.00","219.00","212.00","212.00","-4.50","684",
"2012/05/09","673,277","140,946,224","210.00","211.00","207.00","209.00","-3.00","496",
"2012/05/10","562,320","118,740,200","208.00","214.50","208.00","209.00"," 0.00","434",
"2012/05/11","344,600","72,410,000","209.00","212.50","208.00","209.50","+0.50","280",
"2012/05/14","254,350","53,472,500","209.00","211.50","209.00","211.00","+1.50","201",
"2012/05/15","220,700","46,353,500","208.00","212.00","208.00","211.00"," 0.00","180",
"2012/05/16","268,172","56,348,120","211.50","212.50","208.50","208.50","-2.50","219",
"2012/05/17","251,085","52,473,265","208.50","210.50","207.50","208.50"," 0.00","199",
"2012/05/18","701,516","141,672,684","207.00","208.00","197.50","198.00","-10.50","547",
"2012/05/21","334,758","66,766,842","200.00","202.00","197.00","198.00"," 0.00","272",
"2012/05/22","440,400","88,248,600","203.00","204.00","198.50","200.00","+2.00","341",
"2012/05/23","399,196","77,933,612","196.00","198.00","193.50","194.00","-6.00","311",
"2012/05/24","562,505","107,606,950","194.00","196.00","188.00","188.50","-5.50","445",
"2012/05/25","495,200","96,124,400","190.00","197.00","188.50","195.50","+7.00","452",
"2012/05/28","150,680","29,397,460","197.00","197.00","193.00","196.00","+0.50","145",
"2012/05/29","940,431","190,934,355","198.00","205.00","196.50","204.00","+8.00","658",
"2012/05/30","670,635","139,058,445","205.50","209.00","202.00","205.00","+1.00","550",
"2012/05/31","223,110","45,611,270","203.00","207.00","202.00","204.00","-1.00","208",
