"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2013/09/02","606,563","100,093,299","165.00","166.50","163.50","165.50","+0.50","518",
"2013/09/03","824,023","140,384,525","168.00","173.50","165.50","173.50","+8.00","724",
"2013/09/04","434,341","75,196,502","174.50","175.00","171.50","173.00","-0.50","395",
"2013/09/05","344,300","59,352,900","173.00","175.00","170.50","172.00","-1.00","287",
"2013/09/06","137,531","23,689,094","172.00","174.00","171.00","172.00"," 0.00","141",
"2013/09/09","186,304","31,937,180","173.00","174.00","170.00","171.50","-0.50","185",
"2013/09/10","684,338","119,529,657","173.00","176.50","172.00","175.00","+3.50","599",
"2013/09/11","929,800","165,094,200","175.50","182.00","175.00","175.00"," 0.00","753",
"2013/09/12","196,510","33,975,493","175.00","176.00","172.00","172.50","-2.50","189",
"2013/09/13","173,281","29,529,408","172.00","172.00","169.00","169.00","-3.50","161",
"2013/09/14","146,251","24,881,796","169.00","171.50","168.50","171.50","+2.50","124",
"2013/09/16","352,390","61,360,470","175.00","175.00","172.00","173.00","+1.50","309",
"2013/09/17","456,128","78,093,760","175.00","175.00","167.00","168.00","-5.00","438",
"2013/09/18","779,375","133,747,750","170.00","174.00","169.00","169.50","+1.50","631",
"2013/09/23","569,168","100,004,404","174.00","178.00","172.00","177.50","+8.00","531",
"2013/09/24","578,430","102,229,400","178.00","178.50","175.00","178.50","+1.00","450",
"2013/09/25","756,250","134,646,955","177.00","179.00","177.00","178.00","-0.50","371",
"2013/09/26","813,429","140,504,075","177.00","177.50","170.50","172.00","-6.00","655",
"2013/09/27","230,901","39,653,972","172.00","173.00","170.50","172.00"," 0.00","215",
"2013/09/30","183,324","31,493,728","172.00","173.50","170.50","172.00"," 0.00","158",
