"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2019/01/02","60,049","9,981,183","166.50","167.00","166.00","166.00","-0.50","84",
"2019/01/03","46,889","7,797,463","166.00","167.00","166.00","166.00"," 0.00","73",
"2019/01/04","91,849","15,200,852","166.00","166.00","165.00","165.50","-0.50","115",
"2019/01/07","130,610","21,777,480","166.50","167.50","165.50","167.00","+1.50","134",
"2019/01/08","56,184","9,407,912","167.50","168.00","167.00","167.50","+0.50","71",
"2019/01/09","234,552","39,845,114","167.50","170.50","167.50","170.50","+3.00","238",
"2019/01/10","91,616","15,567,720","171.00","171.00","169.00","169.50","-1.00","105",
"2019/01/11","75,649","12,836,830","169.50","170.00","169.00","169.00","-0.50","97",
"2019/01/14","45,809","7,758,839","169.00","169.50","169.00","169.00"," 0.00","49",
"2019/01/15","73,248","12,408,160","170.00","170.00","169.00","169.50","+0.50","113",
"2019/01/16","56,155","9,503,850","169.00","169.50","169.00","169.50"," 0.00","73",
"2019/01/17","150,170","25,362,730","169.00","169.50","168.50","168.50","-1.00","134",
"2019/01/18","82,013","13,927,723","168.50","170.50","168.50","170.50","+2.00","93",
"2019/01/21","52,693","8,997,342","171.00","171.00","170.50","171.00","+0.50","66",
"2019/01/22","61,550","10,499,321","171.00","171.00","170.50","170.50","-0.50","68",
"2019/01/23","70,748","12,036,408","170.50","171.00","169.50","170.00","-0.50","62",
"2019/01/24","61,560","10,491,320","170.00","171.00","170.00","170.50","+0.50","65",
"2019/01/25","63,616","10,836,143","170.00","170.50","170.00","170.00","-0.50","66",
"2019/01/28","71,239","12,149,108","170.50","171.00","170.00","171.00","+1.00","94",
"2019/01/29","154,690","26,322,640","171.00","171.00","169.50","170.00","-1.00","166",
"2019/01/30","114,366","19,450,586","170.00","170.50","169.50","169.50","-0.50","110",
